protocol,repeat,fold,rank,member,importance,ranked_in_top_3,ranking_rows,test_rows_visible_to_ranking
corrected_purity,8,3,6,acceptor_count,0.12424338785517008,0,406,0
corrected_purity,8,3,7,has_3plus_donors,0.028949152007657613,0,406,0
corrected_purity,8,3,8,has_1_donor,0.0,0,406,0
corrected_purity,8,3,9,has_2_donors,0.0,0,406,0
corrected_purity,8,3,10,ring_count,0.0,0,406,0
corrected_purity,8,4,1,donor_acceptor_pair_density,36.51870791290886,1,349,0
corrected_purity,8,4,2,double_bond_count,3.6348689685886235,1,349,0
corrected_purity,8,4,3,has_1_donor,2.5701738226768227,1,349,0
corrected_purity,8,4,4,donor_count,1.3791940201577777,0,349,0
corrected_purity,8,4,5,heteroatom_over_carbon,0.4403577245368311,0,349,0
corrected_purity,8,4,6,rotatable_bond_count,0.18036891081950004,0,349,0
corrected_purity,8,4,7,acceptor_count,0.007651109159629854,0,349,0
corrected_purity,8,4,8,has_2_donors,0.0015522540727896939,0,349,0
corrected_purity,8,4,9,has_3plus_donors,0.0,0,349,0
corrected_purity,8,4,10,ring_count,0.0,0,349,0
corrected_purity,9,0,1,donor_acceptor_pair_density,33.70878334356943,1,389,0
corrected_purity,9,0,2,rotatable_bond_count,0.8783346058426957,1,389,0
corrected_purity,9,0,3,double_bond_count,0.2157831452304002,1,389,0
corrected_purity,9,0,4,donor_count,0.03292976865231031,0,389,0
corrected_purity,9,0,5,acceptor_count,0.006367160385764237,0,389,0
corrected_purity,9,0,6,has_1_donor,0.0,0,389,0
corrected_purity,9,0,7,has_2_donors,0.0,0,389,0
corrected_purity,9,0,8,has_3plus_donors,0.0,0,389,0
corrected_purity,9,0,9,ring_count,0.0,0,389,0
corrected_purity,9,0,10,heteroatom_over_carbon,-0.03127263491921243,0,389,0
corrected_purity,9,1,1,donor_acceptor_pair_density,65.00366342330567,1,351,0
corrected_purity,9,1,2,heteroatom_over_carbon,2.726660056723039,1,351,0
corrected_purity,9,1,3,donor_count,1.375422784155737,1,351,0
corrected_purity,9,1,4,double_bond_count,1.026107160328385,0,351,0
corrected_purity,9,1,5,rotatable_bond_count,0.5071269184891479,0,351,0
corrected_purity,9,1,6,acceptor_count,0.1466496975725852,0,351,0
corrected_purity,9,1,7,has_1_donor,0.020249662372153903,0,351,0
corrected_purity,9,1,8,has_2_donors,0.0,0,351,0
corrected_purity,9,1,9,has_3plus_donors,0.0,0,351,0
corrected_purity,9,1,10,ring_count,0.0,0,351,0
corrected_purity,9,2,1,donor_acceptor_pair_density,30.280735377916358,1,359,0
corrected_purity,9,2,2,heteroatom_over_carbon,5.466671107456552,1,359,0
corrected_purity,9,2,3,donor_count,2.554958452276241,1,359,0
corrected_purity,9,2,4,double_bond_count,0.3272774866846033,0,359,0
corrected_purity,9,2,5,acceptor_count,0.22139847596732842,0,359,0
corrected_purity,9,2,6,rotatable_bond_count,0.13937489705549636,0,359,0
corrected_purity,9,2,7,ring_count,0.06642035852690704,0,359,0
corrected_purity,9,2,8,has_1_donor,0.0,0,359,0
corrected_purity,9,2,9,has_2_donors,0.0,0,359,0
corrected_purity,9,2,10,has_3plus_donors,0.0,0,359,0
corrected_purity,9,3,1,donor_acceptor_pair_density,70.64500390199782,1,366,0
corrected_purity,9,3,2,heteroatom_over_carbon,6.947229860830351,1,366,0
corrected_purity,9,3,3,has_1_donor,1.8563879887523893,1,366,0
corrected_purity,9,3,4,double_bond_count,0.9454438768857418,0,366,0
corrected_purity,9,3,5,donor_count,0.5196719024715962,0,366,0
corrected_purity,9,3,6,acceptor_count,0.24726021242056126,0,366,0
corrected_purity,9,3,7,ring_count,0.16441517635819736,0,366,0
corrected_purity,9,3,8,rotatable_bond_count,0.07616662077701324,0,366,0
corrected_purity,9,3,9,has_2_donors,0.0746541236972084,0,366,0
corrected_purity,9,3,10,has_3plus_donors,0.0,0,366,0
corrected_purity,9,4,1,donor_acceptor_pair_density,102.39433615687324,1,363,0
corrected_purity,9,4,2,heteroatom_over_carbon,16.179574311463615,1,363,0
corrected_purity,9,4,3,rotatable_bond_count,2.7808276920448445,1,363,0
corrected_purity,9,4,4,donor_count,0.3007603324487332,0,363,0
corrected_purity,9,4,5,double_bond_count,0.2841868226400604,0,363,0
corrected_purity,9,4,6,has_1_donor,0.013337215244038228,0,363,0
corrected_purity,9,4,7,acceptor_count,0.0,0,363,0
corrected_purity,9,4,8,has_2_donors,0.0,0,363,0
corrected_purity,9,4,9,has_3plus_donors,0.0,0,363,0
corrected_purity,9,4,10,ring_count,0.0,0,363,0
