arm,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,mae,rmse,r2,spearman
plus_coordination_block,Morgan+Physical,5,4,383,74,78,19,10.103381436940785,16.84442535984046,0.3921455383079535,0.7844567977802455
plus_coordination_block,Morgan,6,0,414,43,77,20,11.0422242153079,20.548884462955137,0.08691594692311233,0.5194802158142786
plus_coordination_block,Physical,6,0,414,43,77,20,8.676742717787278,11.736327410913303,0.702149255122769,0.7481008462764285
plus_coordination_block,Morgan+Physical,6,0,414,43,77,20,9.5725505985881,14.820612764341854,0.5250295648598423,0.7214926082419728
plus_coordination_block,Morgan,6,1,397,60,77,20,13.966465471013388,23.608422842093464,0.09766006923418924,0.8408078806650149
plus_coordination_block,Physical,6,1,397,60,77,20,8.401505182647703,15.259588814273178,0.6230168935830924,0.8159232192335227
plus_coordination_block,Morgan+Physical,6,1,397,60,77,20,10.57236172396342,18.93013249452387,0.4198456758266639,0.8802896883533622
plus_coordination_block,Morgan,6,2,331,126,78,19,15.740486170438736,19.218832892251406,-2.49578905194409,-0.5192273686056881
plus_coordination_block,Physical,6,2,331,126,78,19,6.368852585553365,7.968174874255252,0.399090720935771,0.9199432338823536
plus_coordination_block,Morgan+Physical,6,2,331,126,78,19,10.462165798780653,12.6413287510359,-0.5124347534293279,0.5288524668811826
plus_coordination_block,Morgan,6,3,333,124,78,19,6.7340923874270535,9.077997580810711,0.422967006833706,0.8493674724113045
plus_coordination_block,Physical,6,3,333,124,78,19,8.223438300212736,11.582997791736581,0.060574234414914274,0.8252171993241124
plus_coordination_block,Morgan+Physical,6,3,333,124,78,19,4.730410937942997,5.785098455159767,0.7656623721742165,0.8162148182519646
plus_coordination_block,Morgan,6,4,353,104,78,19,15.48650596010208,23.2741685374006,-0.2627484084872047,0.2879003521272135
plus_coordination_block,Physical,6,4,353,104,78,19,6.85238511669159,16.253224198273404,0.38418887246467237,0.8949701057593332
plus_coordination_block,Morgan+Physical,6,4,353,104,78,19,10.377634231094948,18.6934813462406,0.1853916490648574,0.8480843512134593
plus_coordination_block,Morgan,7,0,343,114,77,20,5.619109242302075,8.464374171458367,0.5847239869889165,0.9099401094819854
plus_coordination_block,Physical,7,0,343,114,77,20,10.02436152114868,18.040282643388892,-0.8864001171310862,0.874380801883282
plus_coordination_block,Morgan+Physical,7,0,343,114,77,20,5.775267768204003,9.295067414675392,0.4992139442055409,0.9272956444864201
plus_coordination_block,Morgan,7,1,380,77,77,20,18.662115705613967,24.250664021400894,-0.3619639650613853,0.5207328803931845
plus_coordination_block,Physical,7,1,380,77,77,20,7.47413732994377,8.400479496237601,0.8365719872270596,0.765372303129919
plus_coordination_block,Morgan+Physical,7,1,380,77,77,20,12.807452251087536,15.270632453251393,0.4599519575412909,0.673027900083548
plus_coordination_block,Morgan,7,2,377,80,78,19,8.500720731601714,10.204867163487597,0.1664298053639257,0.7306705192333308
plus_coordination_block,Physical,7,2,377,80,78,19,7.141399034605025,10.681697011919423,0.08671152829450668,0.7219767752558853
plus_coordination_block,Morgan+Physical,7,2,377,80,78,19,7.3377704523658736,9.682904272003283,0.2495206577328155,0.7476448698267791
plus_coordination_block,Morgan,7,3,379,78,78,19,7.380298582376334,19.28050336423922,0.12029909270614592,0.36258667435947456
plus_coordination_block,Physical,7,3,379,78,78,19,8.378187191925049,18.674190350780133,0.17475696694688259,0.47182824372292315
plus_coordination_block,Morgan+Physical,7,3,379,78,78,19,7.6186243660129636,18.35921189841296,0.2023610141273141,0.453500851638038
plus_coordination_block,Morgan,7,4,349,108,78,19,13.510199314258715,20.434073694614103,-0.4081088632485337,0.7830831304933195
plus_coordination_block,Physical,7,4,349,108,78,19,10.802032189687091,15.37589004704888,0.20272737792313245,0.8408937536664477
plus_coordination_block,Morgan+Physical,7,4,349,108,78,19,6.9451646731694545,14.014234881193325,0.3376842151025624,0.8296085806397007
plus_coordination_block,Morgan,8,0,321,136,77,20,8.401872533820656,16.22021713993842,0.241940556590863,0.663524753428235
plus_coordination_block,Physical,8,0,321,136,77,20,6.257438719979454,14.967208133318811,0.3545367347976899,0.7505658132296698
plus_coordination_block,Morgan+Physical,8,0,321,136,77,20,5.016621172568377,14.511209663481875,0.3932676259572736,0.9256684581515918
plus_coordination_block,Morgan,8,1,375,82,77,20,10.659687834070718,12.767035486422492,0.304071524234966,0.5221556873692655
plus_coordination_block,Physical,8,1,375,82,77,20,9.324754911417147,15.376159601385362,-0.009439355094571056,0.9122749619366926
plus_coordination_block,Morgan+Physical,8,1,375,82,77,20,7.243335568549924,9.130005652939635,0.6441011628610336,0.9200604850058421
plus_coordination_block,Morgan,8,2,377,80,78,19,4.967265239295959,5.7639260575267945,0.667375773836971,0.8376032487957459
plus_coordination_block,Physical,8,2,377,80,78,19,4.059074049768448,5.318071041568338,0.7168442764365884,0.8647295540388928
plus_coordination_block,Morgan+Physical,8,2,377,80,78,19,4.445682656345367,5.072670240835091,0.7423736161554076,0.9005353098901412
plus_coordination_block,Morgan,8,3,406,51,78,19,17.606692211824303,29.3595783018521,-0.12721636982644902,0.41105938332601916
plus_coordination_block,Physical,8,3,406,51,78,19,10.417395428825827,15.73443127048027,0.6762500129413944,0.6358567486441595
plus_coordination_block,Morgan+Physical,8,3,406,51,78,19,12.734261665493834,20.601784903520116,0.4449688504595142,0.8104092336182398
plus_coordination_block,Morgan,8,4,349,108,78,19,13.178153026439523,17.44241166153482,-0.2296731940218506,0.41322385157165115
plus_coordination_block,Physical,8,4,349,108,78,19,4.19162222343021,7.282880356851136,0.7856206289694938,0.8927591213384312
plus_coordination_block,Morgan+Physical,8,4,349,108,78,19,7.98228129061946,10.470320679703606,0.5569052462267583,0.8717117550200398
plus_coordination_block,Morgan,9,0,389,68,77,20,9.872007392883301,17.598002881008338,0.1776076775296016,0.7566212274031847
plus_coordination_block,Physical,9,0,389,68,77,20,8.833163861471064,11.638218250332823,0.6403125600781449,0.8921721028992472
plus_coordination_block,Morgan+Physical,9,0,389,68,77,20,5.11064081915687,8.012782545416417,0.8295021165820262,0.9198065779338209
plus_coordination_block,Morgan,9,1,351,106,77,20,13.192489055417619,17.479404123300643,-0.4505420380820542,0.751295310237066
plus_coordination_block,Physical,9,1,351,106,77,20,2.9731850592955107,4.4474286953385604,0.9060936283552652,0.9440853251895533
plus_coordination_block,Morgan+Physical,9,1,351,106,77,20,7.474298201147116,9.425617897330456,0.57820955919974,0.879103035363639
plus_coordination_block,Morgan,9,2,359,98,78,19,6.476206584323181,17.416933767468908,0.10253416671490678,0.6649451981336082
plus_coordination_block,Physical,9,2,359,98,78,19,6.769475076815548,17.036009717157725,0.1413616506295916,0.798375531167779
plus_coordination_block,Morgan+Physical,9,2,359,98,78,19,5.274034674881916,16.75771824483493,0.1691850715165234,0.7331900527558135
plus_coordination_block,Morgan,9,3,366,91,78,19,13.56390558754722,24.391372783054692,-2.5749084907470885,0.29690745033829374
plus_coordination_block,Physical,9,3,366,91,78,19,7.373082924376269,9.763986695223124,0.4271422409056802,0.8091786503362394
plus_coordination_block,Morgan+Physical,9,3,366,91,78,19,7.5051250597825945,14.024793267232216,-0.18191264303646038,0.357923168351128
plus_coordination_block,Morgan,9,4,363,94,78,19,16.74775615171067,20.779215943209792,0.11983941321159719,0.5144819550393203
plus_coordination_block,Physical,9,4,363,94,78,19,18.51369524089732,20.459853383631355,0.14668645633140975,0.48482364054300187
plus_coordination_block,Morgan+Physical,9,4,363,94,78,19,17.22225872289779,20.022866714551707,0.18274776460061415,0.5056374731623
placebo_shuffled_target,Morgan,0,0,328,129,77,20,12.803205352381035,18.357910739430068,-0.027381780897312913,0.09479881730694831
placebo_shuffled_target,Physical,0,0,328,129,77,20,12.587904848746366,18.37023243805545,-0.028761386365727892,0.11346354278818244
placebo_shuffled_target,Morgan+Physical,0,0,328,129,77,20,12.572905755520607,18.185088332311825,-0.008129171987857786,0.105795515442693
placebo_shuffled_target,Morgan,0,1,321,136,77,20,14.074604691943,21.109949087313694,-0.02638488235869052,0.061636947656372176
placebo_shuffled_target,Physical,0,1,321,136,77,20,14.408522803912444,20.3633471079106,0.04493219963678685,0.10058169173516059
placebo_shuffled_target,Morgan+Physical,0,1,321,136,77,20,14.150252923449347,20.639301046544748,0.018871601550474182,0.10035453437646524
placebo_shuffled_target,Morgan,0,2,385,72,78,19,11.943237664582993,17.879929334022354,-0.07985686911883794,0.07997278996176138
placebo_shuffled_target,Physical,0,2,385,72,78,19,12.20002666223314,18.065310606496855,-0.10236512506724615,0.10213400237763696
placebo_shuffled_target,Morgan+Physical,0,2,385,72,78,19,11.972893237686158,17.848745503280956,-0.0760934639902584,0.0635287160376987
placebo_shuffled_target,Morgan,0,3,411,46,78,19,16.935689497275973,20.215800751273235,-0.5900428099020572,-0.1317297251162135
placebo_shuffled_target,Physical,0,3,411,46,78,19,14.102486101930038,16.82912015119612,-0.10191918006943834,0.037479278398084424
placebo_shuffled_target,Morgan+Physical,0,3,411,46,78,19,14.842601498180885,17.422623714026845,-0.1810112494084566,-0.18516990020439728
placebo_shuffled_target,Morgan,0,4,383,74,78,19,14.083821229363519,16.94914220348366,-0.14801235181743544,0.154362948509115
placebo_shuffled_target,Physical,0,4,383,74,78,19,14.185666686079697,16.571791542022513,-0.09746337873689792,-0.00847213072304183
placebo_shuffled_target,Morgan+Physical,0,4,383,74,78,19,14.075145872679016,16.31671063982691,-0.06393804163399786,0.03281375565258633
placebo_shuffled_target,Morgan,1,0,355,102,77,20,12.82730971295226,16.843254060813667,-0.038689385601958115,0.12816139558952414
placebo_shuffled_target,Physical,1,0,355,102,77,20,12.672310355466955,16.706183110224107,-0.021852399323924132,0.05608124439775509
placebo_shuffled_target,Morgan+Physical,1,0,355,102,77,20,12.710599609973386,16.712336550839193,-0.022605302130931593,0.019208550146563273
placebo_shuffled_target,Morgan,1,1,379,78,77,20,14.970333600479517,24.363060235129133,-0.06730433648820133,0.07744156330177866
placebo_shuffled_target,Physical,1,1,379,78,77,20,15.847140220563839,24.17491158199663,-0.050883044061254434,-0.09034044272751336
placebo_shuffled_target,Morgan+Physical,1,1,379,78,77,20,15.262451296410196,24.13089342465597,-0.04705959086337708,-0.029529984648926016
placebo_shuffled_target,Morgan,1,2,365,92,78,19,14.065768244220902,19.110374524061967,-0.06048435887778325,0.024586939575603338
placebo_shuffled_target,Physical,1,2,365,92,78,19,14.041671500678687,18.771225847320057,-0.023177875266983117,0.043168776864895494
placebo_shuffled_target,Morgan+Physical,1,2,365,92,78,19,13.989196989490676,18.71112324685801,-0.016636245893033808,0.06727953304181149
placebo_shuffled_target,Morgan,1,3,346,111,78,19,12.409657480353278,16.182494655115022,-0.07257511968367103,0.12096484175008426
placebo_shuffled_target,Physical,1,3,346,111,78,19,13.859978827357939,18.173271706367142,-0.35270474500392757,-0.20213840041759595
placebo_shuffled_target,Morgan+Physical,1,3,346,111,78,19,13.070530791713958,16.907666917313094,-0.17085776693836752,-0.13404939830138643
placebo_shuffled_target,Morgan,1,4,383,74,78,19,13.762725192586538,17.817465526664265,-0.12345939005489548,0.10391654969730564
placebo_shuffled_target,Physical,1,4,383,74,78,19,12.707235461751576,16.12064525385389,0.08033350146342966,0.1587292263542069
placebo_shuffled_target,Morgan+Physical,1,4,383,74,78,19,13.103577182538832,16.505460324190583,0.0359028344504565,0.1518369971731895
placebo_shuffled_target,Morgan,2,0,383,74,77,20,12.659998581674937,16.143707125916563,-0.03805772943552754,-0.009573647720938477
placebo_shuffled_target,Physical,2,0,383,74,77,20,14.064290348589099,18.62834089814901,-0.38217591246362526,-0.10686179042915164
placebo_shuffled_target,Morgan+Physical,2,0,383,74,77,20,13.243399296652303,17.062714522884857,-0.15960803402981538,-0.0666311205408568
placebo_shuffled_target,Morgan,2,1,341,116,77,20,14.380238927788568,19.412888684428168,-0.1245197719324398,-0.0768934944174677
placebo_shuffled_target,Physical,2,1,341,116,77,20,14.357853059255664,19.575194965027645,-0.14340203231219606,-0.003157597598588203
placebo_shuffled_target,Morgan+Physical,2,1,341,116,77,20,14.202049232824914,19.31813162789599,-0.11356868398012954,-0.060067607553118685
placebo_shuffled_target,Morgan,2,2,380,77,78,19,11.935337248146752,14.476147270355662,0.018201959714478688,0.19704643806324973
placebo_shuffled_target,Physical,2,2,380,77,78,19,12.552273541414335,15.064501203283873,-0.06322624524646403,-0.0015503474174081782
placebo_shuffled_target,Morgan+Physical,2,2,380,77,78,19,12.121060643556273,14.61017429289539,-6.210117599980691e-05,0.10247466567915418
placebo_shuffled_target,Morgan,2,3,358,99,78,19,15.322399598031092,22.799532006805965,-0.1639394976241193,-0.17906194799690697
placebo_shuffled_target,Physical,2,3,358,99,78,19,14.674371775247593,21.476816374842592,-0.03280504043314414,0.0882549591163291
placebo_shuffled_target,Morgan+Physical,2,3,358,99,78,19,14.781101444529524,21.9122259147197,-0.07510661618148085,-0.08460734344588365
placebo_shuffled_target,Morgan,2,4,366,91,78,19,14.229307030579285,20.07026954069761,-0.09256169815469328,0.22800184816435423
placebo_shuffled_target,Physical,2,4,366,91,78,19,13.52870711996896,18.95114349878077,0.02588461719437085,0.13480744186164115
placebo_shuffled_target,Morgan+Physical,2,4,366,91,78,19,13.81563012395167,19.117942022142998,0.008661799385458524,0.20225111284042926
placebo_shuffled_target,Morgan,3,0,348,109,77,20,12.266126903036977,17.53774374171117,-0.04756572175837226,0.05336398679690313
placebo_shuffled_target,Physical,3,0,348,109,77,20,12.182093753947688,17.1960608989161,-0.0071445063298050115,0.23869960695711862
placebo_shuffled_target,Morgan+Physical,3,0,348,109,77,20,12.175433615756255,17.313166433091816,-0.02090856433234345,0.18813207343929808
placebo_shuffled_target,Morgan,3,1,417,40,77,20,14.216077269775392,17.7970693400792,-0.7304720527525184,0.07924528442619688
placebo_shuffled_target,Physical,3,1,417,40,77,20,12.628874798042295,15.71588531030325,-0.34941429446941696,0.016982548320510417
placebo_shuffled_target,Morgan+Physical,3,1,417,40,77,20,13.07948148272705,16.047150998106158,-0.40690082124162563,-0.00863201351097767
placebo_shuffled_target,Morgan,3,2,295,162,78,19,14.231738500053499,21.707909236148076,-0.028043687496293934,0.033353846340534773
placebo_shuffled_target,Physical,3,2,295,162,78,19,15.212147893834995,21.754381132298015,-0.032450033315806426,-0.08670974834379867
placebo_shuffled_target,Morgan+Physical,3,2,295,162,78,19,14.63716789627075,21.49245815396526,-0.007738280600732006,-0.0463106635402426
placebo_shuffled_target,Morgan,3,3,366,91,78,19,14.419340021657417,18.178890793487373,-0.07398214884434018,-0.05785822045434218
placebo_shuffled_target,Physical,3,3,366,91,78,19,14.373198629861347,17.86027069273841,-0.03666485435129285,-0.014910331487904617
placebo_shuffled_target,Morgan+Physical,3,3,366,91,78,19,14.369631305652659,17.694803356954797,-0.01754537053145433,-0.02318676147958643
placebo_shuffled_target,Morgan,3,4,402,55,78,19,12.320318538735128,14.499004614061974,-0.126808737055359,0.01946272955416971
placebo_shuffled_target,Physical,3,4,402,55,78,19,13.077972806479714,14.927830606445609,-0.19444794110058572,0.09134383322977942
placebo_shuffled_target,Morgan+Physical,3,4,402,55,78,19,12.67403417108709,14.4343575639867,-0.11678288145433924,0.023089289065213656
placebo_shuffled_target,Morgan,4,0,398,59,77,20,12.821724961077159,16.826906667198696,-0.05686988240291391,0.26918722219889774
placebo_shuffled_target,Physical,4,0,398,59,77,20,14.113117505193161,18.546184952588,-0.28387317016729696,-0.14817012215636274
placebo_shuffled_target,Morgan+Physical,4,0,398,59,77,20,12.889055506276277,17.126752462502044,-0.09487109874936861,0.06893476271445755
placebo_shuffled_target,Morgan,4,1,340,117,77,20,14.29668048892551,22.049425044956457,-0.04656547577455372,-0.17529776469632624
placebo_shuffled_target,Physical,4,1,340,117,77,20,14.710925886053102,22.031791875412214,-0.044892245076231685,-0.10885723130764106
placebo_shuffled_target,Morgan+Physical,4,1,340,117,77,20,14.478174623355702,21.977980763318197,-0.03979432575929076,-0.17901125257269837
placebo_shuffled_target,Morgan,4,2,346,111,78,19,13.006109141114383,16.117083866759327,-0.13216274187569876,-0.09522867784998182
placebo_shuffled_target,Physical,4,2,346,111,78,19,13.991302176480682,17.16652371502296,-0.28440102263941625,-0.16292275632119949
placebo_shuffled_target,Morgan+Physical,4,2,346,111,78,19,13.454045940447285,16.411946726256296,-0.17396763532687687,-0.17912628162492053
placebo_shuffled_target,Morgan,4,3,384,73,78,19,13.444081091538521,19.484197779930287,-0.12989661063897096,-0.07613603363396182
placebo_shuffled_target,Physical,4,3,384,73,78,19,13.588179118911535,19.3584642696412,-0.11536098685062979,-0.0023544146658747702
placebo_shuffled_target,Morgan+Physical,4,3,384,73,78,19,13.202091877934706,19.158160981896703,-0.09239897413586862,-0.033819373578028986
placebo_shuffled_target,Morgan,4,4,360,97,78,19,14.547643958004038,19.328312598969354,-0.10117297392365643,0.08401138269446055
placebo_shuffled_target,Physical,4,4,360,97,78,19,13.611085662901573,18.44318396482635,-0.0026271453790445154,0.09992925284342677
placebo_shuffled_target,Morgan+Physical,4,4,360,97,78,19,13.958354726949475,18.62528609121184,-0.022524133505560817,0.0502861491142598
placebo_shuffled_target,Morgan,5,0,394,63,77,20,12.56885984591045,14.811352332777075,0.01729607803995259,0.21766050106967003
placebo_shuffled_target,Physical,5,0,394,63,77,20,12.94973155630929,15.825614771938262,-0.1219007619509469,0.03387152757031323
placebo_shuffled_target,Morgan+Physical,5,0,394,63,77,20,12.67952641036745,15.097753586640762,-0.021075672191820605,0.15346907481218683
placebo_shuffled_target,Morgan,5,1,376,81,77,20,12.866503251516086,15.05344078848683,-0.261859844755463,-0.06310276764766048
placebo_shuffled_target,Physical,5,1,376,81,77,20,13.148334071199393,15.55143658908807,-0.3467301740776383,-0.24138426486308714
placebo_shuffled_target,Morgan+Physical,5,1,376,81,77,20,12.902037103798946,15.08691107080485,-0.2674773987652117,-0.19612259620928016
placebo_shuffled_target,Morgan,5,2,346,111,78,19,13.409652857283858,18.956008957482947,-0.12118961932116368,-0.08884577948329338
placebo_shuffled_target,Physical,5,2,346,111,78,19,14.203327562033163,19.190472520095398,-0.14909674468957657,-0.09246958052249936
placebo_shuffled_target,Morgan+Physical,5,2,346,111,78,19,13.699041022800754,18.870369930983657,-0.11108193318351933,-0.11276252938211549
placebo_shuffled_target,Morgan,5,3,329,128,78,19,14.556335763978957,23.05252332913296,-0.037322247158917854,-0.04238440310059376
placebo_shuffled_target,Physical,5,3,329,128,78,19,14.231551649022101,22.367595975732673,0.02340303383089537,0.0193027238353564
placebo_shuffled_target,Morgan+Physical,5,3,329,128,78,19,14.351241752552987,22.614130982465195,0.0017563450892665866,-0.0061175757720708
placebo_shuffled_target,Morgan,5,4,383,74,78,19,15.07012331318211,19.77235774103839,-0.3096906195654119,-0.1782579530283045
placebo_shuffled_target,Physical,5,4,383,74,78,19,13.921270025614145,17.897944604472627,-0.07314428483357172,-0.016412289097958884
placebo_shuffled_target,Morgan+Physical,5,4,383,74,78,19,14.443319274799245,18.315552251236205,-0.12380726157906796,-0.12046056813090872
placebo_shuffled_target,Morgan,6,0,414,43,77,20,13.39374419626635,15.614479639754204,-0.13575519198039587,-0.19401767595006533
placebo_shuffled_target,Physical,6,0,414,43,77,20,13.721210271187715,16.267817690612,-0.2327877006061312,-0.18124096216259938
placebo_shuffled_target,Morgan+Physical,6,0,414,43,77,20,13.33429387817383,15.757772284170116,-0.1566962823358986,-0.13753746774041228
placebo_shuffled_target,Morgan,6,1,397,60,77,20,15.005006424153645,19.004582522058886,-0.07479750291282516,0.09455435544230816
placebo_shuffled_target,Physical,6,1,397,60,77,20,15.9172559513855,19.173086908228466,-0.0939414111723611,-0.021027756379697886
placebo_shuffled_target,Morgan+Physical,6,1,397,60,77,20,15.381333232447306,18.832382478270404,-0.05540831891585962,-0.011960231803267317
placebo_shuffled_target,Morgan,6,2,331,126,78,19,12.061833367653497,14.629290862081564,-0.055964100004641804,0.25459322610355756
placebo_shuffled_target,Physical,6,2,331,126,78,19,13.098581587098138,15.745674036628323,-0.223277864712486,-0.07806085833894261
placebo_shuffled_target,Morgan+Physical,6,2,331,126,78,19,12.48954220961313,14.796519913465724,-0.08024376936589417,0.020368412724109934
placebo_shuffled_target,Morgan,6,3,333,124,78,19,13.353125775626395,21.958083558338334,-0.03569237189124497,-0.0026438922943129205
placebo_shuffled_target,Physical,6,3,333,124,78,19,14.189512722273795,21.48629568981588,0.008334950757728943,-0.0059122589137318516
placebo_shuffled_target,Morgan+Physical,6,3,333,124,78,19,13.579656267855242,21.570507047270862,0.0005464412175792965,-0.00020996807357178543
placebo_shuffled_target,Morgan,6,4,353,104,78,19,13.61488427575625,19.65096939618595,-0.023043912218705165,0.176798015245421
placebo_shuffled_target,Physical,6,4,353,104,78,19,15.354427892344548,20.353892676209245,-0.09754232518204686,-0.06743664286546722
placebo_shuffled_target,Morgan+Physical,6,4,353,104,78,19,14.331299937788156,19.754497085495935,-0.03385176227193831,0.03539728637562583
placebo_shuffled_target,Morgan,7,0,343,114,77,20,13.017717927738659,16.393998541689474,-0.08337328116183018,-0.06415944615909575
placebo_shuffled_target,Physical,7,0,343,114,77,20,12.70424130815205,15.952703968832237,-0.0258336680918414,-0.02578814095273378
placebo_shuffled_target,Morgan+Physical,7,0,343,114,77,20,12.809218361744128,16.01398599825796,-0.03373024999708174,-0.015071623124988692
placebo_shuffled_target,Morgan,7,1,380,77,77,20,15.965221018605414,21.958479753428477,-0.07801827774228398,0.000525134530528013
placebo_shuffled_target,Physical,7,1,380,77,77,20,15.3030463577865,20.84660578681089,0.028389290091574537,0.21426844336748888
placebo_shuffled_target,Morgan+Physical,7,1,380,77,77,20,15.479261462719407,21.166707958647724,-0.001678197721167063,0.1611565770936779
placebo_shuffled_target,Morgan,7,2,377,80,78,19,12.575155459804535,14.81176934156126,-0.11339421875348688,-0.030103877662087646
placebo_shuffled_target,Physical,7,2,377,80,78,19,13.274881542987824,15.655207478804412,-0.24380625553738633,-0.07434557748660625
placebo_shuffled_target,Morgan+Physical,7,2,377,80,78,19,12.765725881404876,15.02776453031448,-0.1461035144875491,-0.06785983772479946
placebo_shuffled_target,Morgan,7,3,379,78,78,19,11.856662398779454,17.202764823842614,-0.113497464904184,-0.01764298748653075
placebo_shuffled_target,Physical,7,3,379,78,78,19,12.521458391215008,17.358953489283234,-0.13380875778371482,-0.025932549370934456
placebo_shuffled_target,Morgan+Physical,7,3,379,78,78,19,12.095252346797846,17.14380357335613,-0.10587767904089462,-0.03125302813486049
placebo_shuffled_target,Morgan,7,4,349,108,78,19,13.83091486118458,22.17153964455941,-0.011339935948937896,0.2141432024952392
placebo_shuffled_target,Physical,7,4,349,108,78,19,14.59448261049059,22.313727843867916,-0.02435316914722896,-0.08718086170662914
placebo_shuffled_target,Morgan+Physical,7,4,349,108,78,19,14.199686520187944,22.091599971646406,-0.004060293742822685,-0.04861214975795248
placebo_shuffled_target,Morgan,8,0,321,136,77,20,12.33930597784379,17.162159951981884,-0.03275214336214671,0.05286990853854511
placebo_shuffled_target,Physical,8,0,321,136,77,20,12.719563814914927,17.835016513605403,-0.11531937312506657,-0.05164981424421436
placebo_shuffled_target,Morgan+Physical,8,0,321,136,77,20,12.464094447551055,17.412571482998178,-0.06310959789486681,-0.019370324326269516
placebo_shuffled_target,Morgan,8,1,375,82,77,20,11.913190724554296,15.098185154633283,-0.049603611628251,0.03131014875122778
placebo_shuffled_target,Physical,8,1,375,82,77,20,11.608039347969614,15.620976660909013,-0.1235494448811314,0.07344485541827184
placebo_shuffled_target,Morgan+Physical,8,1,375,82,77,20,11.396695137042535,15.092604679523282,-0.048827862184537274,0.08993425536601561
placebo_shuffled_target,Morgan,8,2,377,80,78,19,15.104793043838502,23.3906226487255,-0.03105403415177954,-0.12235562624685954
placebo_shuffled_target,Physical,8,2,377,80,78,19,15.415277935253144,22.814474650813796,0.019113390448405654,-0.03542765204119693
placebo_shuffled_target,Morgan+Physical,8,2,377,80,78,19,15.215550531135559,23.014660548455463,0.0018242659228548952,-0.03244105276523807
placebo_shuffled_target,Morgan,8,3,406,51,78,19,15.41159630961699,20.280614923535126,-0.19279625316962234,-0.0871302339265349
placebo_shuffled_target,Physical,8,3,406,51,78,19,16.72580588699042,20.71270473569116,-0.24416407422058128,-0.18591965881199954
placebo_shuffled_target,Morgan+Physical,8,3,406,51,78,19,15.85180180496515,19.71796792769104,-0.12753060774815173,-0.12149407145306243
placebo_shuffled_target,Morgan,8,4,349,108,78,19,13.746006147624827,18.501635999959774,-0.015461304498926243,0.11574338650884913
placebo_shuffled_target,Physical,8,4,349,108,78,19,14.367620779207016,18.717837562681257,-0.03933239002048028,0.1460542746513885
placebo_shuffled_target,Morgan+Physical,8,4,349,108,78,19,13.989757818674159,18.414141027302495,-0.005879700279893818,0.12258591222721991
placebo_shuffled_target,Morgan,9,0,389,68,77,20,13.352984682105571,15.271804083763428,-0.08287456817879191,0.11227642136663739
placebo_shuffled_target,Physical,9,0,389,68,77,20,15.094678055392993,17.25642106728419,-0.38260755200588004,0.07084038853739738
placebo_shuffled_target,Morgan+Physical,9,0,389,68,77,20,14.07786712547751,15.823709057547573,-0.16255643532022312,0.15094245942274193
placebo_shuffled_target,Morgan,9,1,351,106,77,20,14.58078210571577,20.33478230476243,-0.09929706935699789,-0.07794907187171586
placebo_shuffled_target,Physical,9,1,351,106,77,20,14.61667820473437,20.152036624032608,-0.07962741213026314,-0.020698670851529162
placebo_shuffled_target,Morgan+Physical,9,1,351,106,77,20,14.446549628563647,19.99953373002256,-0.06334882770936834,-0.06639139102719485
placebo_shuffled_target,Morgan,9,2,359,98,78,19,14.20013954101874,23.709990739463713,-0.007601885025653843,0.10402928638327245
placebo_shuffled_target,Physical,9,2,359,98,78,19,14.55679446101286,23.142542215219823,0.040050621367617056,0.1380884090688479
placebo_shuffled_target,Morgan+Physical,9,2,359,98,78,19,14.299385313477806,23.32931331660545,0.02449361978877207,0.13680642968743537
placebo_shuffled_target,Morgan,9,3,366,91,78,19,11.835763250376942,15.32663557614198,-0.0805186162513487,0.057482186970368644
placebo_shuffled_target,Physical,9,3,366,91,78,19,12.06058839094225,15.343393878002946,-0.0828828085226827,0.1091582302764295
placebo_shuffled_target,Morgan+Physical,9,3,366,91,78,19,11.853412271735223,15.17973103427603,-0.05990452000122404,0.12372436068309131
placebo_shuffled_target,Morgan,9,4,363,94,78,19,13.550795696875387,16.346850783847035,-0.041521024457806366,0.18387237054676617
placebo_shuffled_target,Physical,9,4,363,94,78,19,14.668083713255541,18.013713594208433,-0.2647548440098908,-0.13602621505801837
placebo_shuffled_target,Morgan+Physical,9,4,363,94,78,19,13.938929931202342,16.954342445981258,-0.12037070919732118,-0.06689265197065795
baseline_features_shuffled_target,Morgan,0,0,328,129,77,20,12.803205352381035,18.357910739430068,-0.027381780897312913,0.09479881730694831
baseline_features_shuffled_target,Physical,0,0,328,129,77,20,13.92121694101733,18.724559551213062,-0.06882984886682286,0.03533250119323364
baseline_features_shuffled_target,Morgan+Physical,0,0,328,129,77,20,13.013957277709014,18.089194928083913,0.0024749063771922764,0.0736913408184359
baseline_features_shuffled_target,Morgan,0,1,321,136,77,20,14.074604691943,21.109949087313694,-0.02638488235869052,0.061636947656372176
baseline_features_shuffled_target,Physical,0,1,321,136,77,20,14.086077016089943,20.36916213544509,0.044386656853438344,0.05830412058681996
baseline_features_shuffled_target,Morgan+Physical,0,1,321,136,77,20,14.058837973134658,20.67099002558022,0.015856496993153057,0.053249271573325686
baseline_features_shuffled_target,Morgan,0,2,385,72,78,19,11.943237664582993,17.879929334022354,-0.07985686911883794,0.07997278996176138
baseline_features_shuffled_target,Physical,0,2,385,72,78,19,11.61662582783169,17.359094241426952,-0.01786157800941046,0.1238037206266036
