arm,representation,repeat,r2,mae,rmse,spearman,mae_lt20,mae_20_60,mae_gt60
lever4_features_shuffled_target,Morgan,6,-0.03702714903837845,13.277369695994173,18.65667134930412,0.0709046240592957,10.429137070510482,13.609562243698582,70.18853370666503
lever4_features_shuffled_target,Morgan,7,-0.05281834466130597,13.430881337181443,18.798180695345895,0.006935670303206452,10.131840908380322,14.532823878525244,70.24717059208797
lever4_features_shuffled_target,Morgan,8,-0.04613348871292122,13.422255517814518,18.738406262001774,0.00646391986947242,10.324930499102413,14.217238736932929,69.80544390751764
lever4_features_shuffled_target,Morgan,9,-0.05143063131896697,13.558006100436486,18.785787727426097,0.03787395230575903,11.074754163969306,13.314964959208169,69.93716599097618
lever4_features_shuffled_target,Morgan+Physical,0,-0.014428847020502955,13.579583526203313,18.452273936793205,0.02314139219577873,11.615573232112325,12.693369478815253,66.9783673623892
lever4_features_shuffled_target,Morgan+Physical,1,-0.009782563610770234,13.431064515304735,18.409967918885584,0.03360674209387588,10.907352113909978,13.419665234375001,67.73849846473107
lever4_features_shuffled_target,Morgan+Physical,2,-0.03034528104969958,13.669163299069059,18.59646903339575,0.0024751710526070203,11.187341751059256,13.596641171727036,67.8533450610821
lever4_features_shuffled_target,Morgan+Physical,3,-0.01683807768954515,13.496235831222034,18.474172673457996,-0.0023766670008470827,11.11828888266396,13.267482501960524,67.43404336782602
lever4_features_shuffled_target,Morgan+Physical,4,-0.039987694434181265,13.718316319364385,18.683283264767713,0.0074968287095523445,11.532829404019045,13.17103571282589,67.5684816624568
lever4_features_shuffled_target,Morgan+Physical,5,-0.037090820755609544,13.636596025588958,18.657244084584235,-0.018456997958521133,11.029407015853389,13.78929578371915,67.65277091979979
lever4_features_shuffled_target,Morgan+Physical,6,-0.004492408718146601,13.520136531647195,18.36168055638311,0.032225226840596116,11.541264987126832,12.69452171311812,66.46872160691481
lever4_features_shuffled_target,Morgan+Physical,7,-0.0199364757027527,13.450412956364003,18.50229750637856,-0.022356526718430893,10.920455959403746,13.41336672219941,68.21738455552321
lever4_features_shuffled_target,Morgan+Physical,8,-0.023077401794054708,13.509082767454183,18.530764806986337,0.008280609910486143,10.941484784076648,13.515541763721812,68.53170607346755
lever4_features_shuffled_target,Morgan+Physical,9,-0.004262548353930029,13.346882264895783,18.35957956287382,0.05847714831452384,11.180144815056915,12.699508893654562,68.06506340026856
lever4_features_shuffled_target,Physical,0,-0.016284352802658164,13.864725104643908,18.469141881227888,0.03701540052792545,12.4342742528214,12.329964482486611,64.04405512883113
lever4_features_shuffled_target,Physical,1,-0.024262998473044695,13.645325892484903,18.541498917550847,0.014925893099276973,11.201050058058874,13.661959035376348,65.89213275615985
lever4_features_shuffled_target,Physical,2,-0.029837940161687504,13.701120271103607,18.591890029159064,0.023978858114518536,11.33007702419486,13.574327171418162,66.19665314307579
lever4_features_shuffled_target,Physical,3,-0.0195979582935073,13.696986486682183,18.499226790821936,0.010707167453513307,11.618812466954603,13.225375971337522,64.28362391251784
lever4_features_shuffled_target,Physical,4,-0.0838378796993553,14.295913608001108,19.073098900931733,0.018686477186630652,12.379857430258037,13.593213933170203,64.33630744934081
lever4_features_shuffled_target,Physical,5,-0.032535824752023546,13.69595330132015,18.616226851567493,-0.006729962944780207,11.452672049780404,13.517383346280186,64.10668497525728
lever4_features_shuffled_target,Physical,6,-0.0346131613118803,14.043102879706785,18.634944234700892,0.002262756354876383,12.79538873172227,12.315446840320934,62.748910094041086
lever4_features_shuffled_target,Physical,7,-0.054629013300968365,13.89711187938732,18.814338589263937,-0.015956571046286512,11.976845609481975,13.024251066358163,66.18759829887978
lever4_features_shuffled_target,Physical,8,-0.061023701903091254,13.954938315252727,18.871292271408425,-0.028784686901664396,11.736934669236486,13.50574818905917,67.25796816605788
lever4_features_shuffled_target,Physical,9,-0.0027394613250348865,13.481869303839952,18.345652005782622,0.045888510547501565,11.438212192154204,12.78451258124149,66.19296110299918
no_information_floor,Morgan+Physical,0,-0.001438821898705811,13.35374761145124,18.333750199924026,-0.045870477872811746,10.841237533057752,13.263303783620193,68.42402018559788
no_information_floor,Morgan+Physical,1,-0.008429512163228292,13.464108068649509,18.39762962715347,-0.11223955433706727,11.064613787655398,13.209823786886087,68.18840121390502
no_information_floor,Morgan+Physical,2,-0.007379642393106733,13.416514333773925,18.388050303668315,-0.12270753489278567,10.874846972457535,13.37503204135843,68.49111218422235
no_information_floor,Morgan+Physical,3,-0.006551371048867827,13.317251529405503,18.38048938701332,-0.08740645123818347,10.677365640293049,13.417048205913384,68.70661394775736
no_information_floor,Morgan+Physical,4,-0.0012429206810391502,13.379484747286222,18.331956890350654,-0.024436999931777625,10.948907309506081,13.163340985643998,68.28677904048813
no_information_floor,Morgan+Physical,5,-0.004897079816722272,13.374704758109033,18.36537878902747,-0.08610675888817215,10.874641453238993,13.252918363114446,68.57565992986659
no_information_floor,Morgan+Physical,6,-0.005904313806477823,13.451416463835047,18.374580527758297,-0.059953530803685755,11.083608079004069,13.129200283008261,68.35789409493216
no_information_floor,Morgan+Physical,7,-0.0054427377658159415,13.385756878533634,18.370364302030637,-0.07163313620528497,10.891777193697077,13.257300376952182,68.5408072500982
no_information_floor,Morgan+Physical,8,-0.0011486141884105017,13.381111868757037,18.331093531802612,-0.06803421917094657,10.906718509214391,13.237790105805157,68.30448403794622
no_information_floor,Morgan+Physical,9,-0.001098104569876135,13.362771589427814,18.330631108838112,-0.013560242233445766,10.891081161245502,13.205236108728627,68.40853957236865
no_information_floor_real_labels,Morgan+Physical,0,-0.12768282536751108,14.649215849102104,19.455060297552347,-0.49056093432228626,11.830154186685451,15.170999707093953,68.52797486799366
no_information_floor_real_labels,Morgan+Physical,1,-0.050313569578466444,13.827109443267705,18.77580586996097,-0.3550967452871786,11.351725450236525,13.71800692977216,68.33742088807267
no_information_floor_real_labels,Morgan+Physical,2,-0.1419574239665753,14.916546305855197,19.57780751054335,-0.5036136166495839,12.406069251436177,14.862659468958185,69.47919448054087
no_information_floor_real_labels,Morgan+Physical,3,-0.0031269284290955657,13.399892918469625,18.349196121867127,-0.1315156285915522,10.933480594716075,13.24756637636432,68.26627120882465
no_information_floor_real_labels,Morgan+Physical,4,-0.07601487520673,14.05869465582569,19.004140636933453,-0.38298434675333287,11.508016746553498,14.030665186850097,69.15592535335747
no_information_floor_real_labels,Morgan+Physical,5,-0.00794419610378072,13.419307538544038,18.393202079409466,-0.12723259296840667,10.93080820419367,13.32170550237046,68.06512678872814
no_information_floor_real_labels,Morgan+Physical,6,-0.10427104132022347,14.314624700558948,19.252048173029795,-0.3991630747828927,11.873503644677692,14.128977599471105,69.0611282598177
no_information_floor_real_labels,Morgan+Physical,7,-0.0887760865185574,14.148988120500148,19.11650016434806,-0.4337514236627027,11.527279631452688,14.18428244335097,69.96691928771988
no_information_floor_real_labels,Morgan+Physical,8,-0.04028391550375998,13.611454082446851,18.685943867458647,-0.29429265659345616,11.234174291901038,13.261390540424843,69.07464992828635
no_information_floor_real_labels,Morgan+Physical,9,-0.04674056596823828,13.851241531523007,18.743842475689487,-0.41721599466708453,11.280009970518195,13.978915214359619,67.41335290477699
