protocol,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,mae,rmse,r2,spearman
band_room_only,Morgan+Physical,1,2,365,92,78,19,6.146600221302198,7.485837694162419,0.8037042235431462,0.8910273553841033
band_room_only,Morgan,1,3,346,111,78,19,10.381847117738465,17.313417386600925,0.18810830258250388,0.772040636346388
band_room_only,Physical,1,3,346,111,78,19,12.390877646475436,19.19254141529826,0.00230573652928201,0.857834551477673
band_room_only,Morgan+Physical,1,3,346,111,78,19,9.50064488737089,15.602429666865754,0.34064854435863023,0.8601742936215496
band_room_only,Morgan,1,4,383,74,78,19,11.551480190586398,15.450778074813183,-0.1837775780761315,0.6054307253727218
band_room_only,Physical,1,4,383,74,78,19,17.986117296244647,24.43612783567078,-1.9609711599257271,0.7715392730034066
band_room_only,Morgan+Physical,1,4,383,74,78,19,8.056639739887137,11.466379079982838,0.3480384381588497,0.8388769668295742
band_room_only,Morgan,2,0,383,74,77,20,17.0548245483151,24.08207313108728,-0.18621941806634967,0.03218028789198679
band_room_only,Physical,2,0,383,74,77,20,12.318566374552958,16.161945691322707,0.4657253439628576,0.5604453163651264
band_room_only,Morgan+Physical,2,0,383,74,77,20,14.44714931040171,19.95309391764664,0.18567497605988703,0.43272261444424415
band_room_only,Morgan,2,1,341,116,77,20,6.299133330141264,7.992154460880511,0.14118488551702402,0.8904115261760212
band_room_only,Physical,2,1,341,116,77,20,7.081787087315526,10.811716704867901,-0.571669613704519,0.48270185857859105
band_room_only,Morgan+Physical,2,1,341,116,77,20,5.255862817961593,8.095500783212591,0.11883065531420267,0.8434360254481522
band_room_only,Morgan,2,2,380,77,78,19,9.717596913622572,23.713034818400796,-0.012727050664265604,0.6241040273746519
band_room_only,Physical,2,2,380,77,78,19,8.122421236508853,22.943890392270447,0.051904138113807896,0.7917222422455337
band_room_only,Morgan+Physical,2,2,380,77,78,19,8.169152891481078,23.017357738389933,0.04582272791077724,0.7870890362398834
band_room_only,Morgan,2,3,358,99,78,19,5.3638431406194504,6.41748197316443,0.42302779635107035,0.689508755078189
band_room_only,Physical,2,3,358,99,78,19,4.0920089546434815,7.604578632275814,0.18983050655130274,0.8221678324435785
band_room_only,Morgan+Physical,2,3,358,99,78,19,4.124234310311983,6.129200778756852,0.4737001183476688,0.7657110639530829
band_room_only,Morgan,2,4,366,91,78,19,15.364694404099014,18.23121267895863,-0.30200788879157603,0.6883674255525745
band_room_only,Physical,2,4,366,91,78,19,7.1942846869583965,8.494688593258948,0.7173314922828956,0.9150183847732065
band_room_only,Morgan+Physical,2,4,366,91,78,19,6.720492051847687,8.335912811713536,0.7277995568988198,0.9120164691866892
band_room_only,Morgan,3,0,348,109,77,20,9.850515186288819,18.62346037511424,0.12545782623629465,0.6104419011502987
band_room_only,Physical,3,0,348,109,77,20,6.33476714062822,16.882261648034888,0.28134367387228976,0.8240705581056469
band_room_only,Morgan+Physical,3,0,348,109,77,20,7.382438313531436,16.9771623857329,0.2732413583080485,0.799641532919014
band_room_only,Morgan,3,1,417,40,77,20,12.151753050231934,23.505476467129622,0.08449442878266733,0.6081145035610794
band_room_only,Physical,3,1,417,40,77,20,11.658883573436736,17.199779592082653,0.5098052712018711,0.6949646064590004
band_room_only,Morgan+Physical,3,1,417,40,77,20,11.366380926990509,17.99321860611051,0.4635359964598702,0.7709888256813365
band_room_only,Morgan,3,2,295,162,78,19,10.85950156441206,13.008316903320488,0.20059838194627222,0.5823115628924441
band_room_only,Physical,3,2,295,162,78,19,8.724482455851707,13.980304977004574,0.07667180586555189,0.7464286114446615
band_room_only,Morgan+Physical,3,2,295,162,78,19,8.258940378222054,9.702795837841885,0.5552493489777315,0.7715114745236148
band_room_only,Morgan,3,3,366,91,78,19,11.824455937027144,18.861687747531708,0.24200424139319576,0.7630677558307558
band_room_only,Physical,3,3,366,91,78,19,8.951035437162629,15.392625945399512,0.4951863317808033,0.9282659722429973
band_room_only,Morgan+Physical,3,3,366,91,78,19,9.947930633679064,16.184287445187696,0.4419246501328634,0.9112729109891047
band_room_only,Morgan,3,4,402,55,78,19,10.476464447515315,15.382098398837563,-0.809372282324345,0.18214316351441348
band_room_only,Physical,3,4,402,55,78,19,6.651674338227706,8.37549994800185,0.46356359515819456,0.8940890474516655
band_room_only,Morgan+Physical,3,4,402,55,78,19,6.152776605232932,9.560961384937615,0.3009634386546969,0.6609907677791698
band_room_only,Morgan,4,0,398,59,77,20,10.275598775443386,21.91928107986351,0.055691551084629975,0.24109108692760567
band_room_only,Physical,4,0,398,59,77,20,9.6338510679148,21.66995500197766,0.07705189431622717,0.7635762893376479
band_room_only,Morgan+Physical,4,0,398,59,77,20,7.367958848791607,20.76110020778039,0.15284672698561508,0.7777122280480024
band_room_only,Morgan,4,1,340,117,77,20,7.534073092740051,11.860218700221338,-0.4724501317174197,0.4417181414495794
band_room_only,Physical,4,1,340,117,77,20,4.368143005120693,6.028716956868658,0.6195435164154892,0.6524600224875374
band_room_only,Morgan+Physical,4,1,340,117,77,20,5.248253312015371,8.327235673182049,0.27413323425208047,0.5329591929565134
band_room_only,Morgan,4,2,346,111,78,19,13.628407963259583,20.004464658648356,0.008600713012182903,0.5976345029663745
band_room_only,Physical,4,2,346,111,78,19,22.290187128757786,30.89386425046601,-1.3644993701883092,0.7212588631456919
band_room_only,Morgan+Physical,4,2,346,111,78,19,13.483369948117367,19.685150000519208,0.03999788070518251,0.7168053829421622
band_room_only,Morgan,4,3,384,73,78,19,6.7408485747245885,15.66387906156617,0.30634862332241797,0.6533266904597351
band_room_only,Physical,4,3,384,73,78,19,6.020985156208195,8.533581397247502,0.7941242091207202,0.8329416320338915
band_room_only,Morgan+Physical,4,3,384,73,78,19,5.583846388704482,11.023311985278,0.6564683082558735,0.9092831780346011
band_room_only,Morgan,4,4,360,97,78,19,13.21303199697278,17.750742231435936,-0.22986644536605394,0.6568263533135187
band_room_only,Physical,4,4,360,97,78,19,8.923509608868471,9.764522731354534,0.6278423424696626,0.82975004653168
band_room_only,Morgan+Physical,4,4,360,97,78,19,6.88338522889442,7.7816083439547405,0.7636456198969277,0.9064151711915784
band_room_only,Morgan,5,0,394,63,77,20,7.254420235648988,16.439888323483142,0.08118742397029144,0.7334547289529771
band_room_only,Physical,5,0,394,63,77,20,6.15921705636524,9.493350578018632,0.69361447527967,0.5938887027167242
band_room_only,Morgan+Physical,5,0,394,63,77,20,6.175525371430413,12.4927186909845,0.4694294671458614,0.6895904282952904
band_room_only,Morgan,5,1,376,81,77,20,9.172393744631167,11.83284381052476,0.4934684910716626,0.8023833752067941
band_room_only,Physical,5,1,376,81,77,20,9.665134623690005,15.312702334051366,0.15173434684256193,0.8063537571851271
band_room_only,Morgan+Physical,5,1,376,81,77,20,7.098237754878291,10.968299715807344,0.5647820283798219,0.8145519798435091
band_room_only,Morgan,5,2,346,111,78,19,15.031620462487023,22.43039536883135,0.09189270466542254,0.47149653428813326
band_room_only,Physical,5,2,346,111,78,19,7.9320690605754685,16.499691344581393,0.5086228610872109,0.8993854236832184
band_room_only,Morgan+Physical,5,2,346,111,78,19,11.16449009153074,18.970940414208428,0.3504074625179693,0.8163152297440893
band_room_only,Morgan,5,3,329,128,78,19,6.0287598174572,8.74038531179953,0.3287868187874422,0.8442322922595502
band_room_only,Physical,5,3,329,128,78,19,10.514898349183799,14.48069779833603,-0.8423761371739784,0.9126052215265522
band_room_only,Morgan+Physical,5,3,329,128,78,19,3.9969469678282734,4.87998151710268,0.790764354225227,0.9048072888412921
band_room_only,Morgan,5,4,383,74,78,19,12.516003713968637,20.629905716388055,0.0882375642346862,0.6334981469037098
band_room_only,Physical,5,4,383,74,78,19,8.799968504364426,15.219818981817795,0.5037435282746545,0.7523926117075952
band_room_only,Morgan+Physical,5,4,383,74,78,19,10.585976308461781,17.282975215642136,0.3600821516849575,0.744159915864457
band_room_only,Morgan,6,0,414,43,77,20,11.0422242153079,20.548884462955137,0.08691594692311233,0.5194802158142786
band_room_only,Physical,6,0,414,43,77,20,10.216209004734838,13.777945788860961,0.5895094150297561,0.7070613952196215
band_room_only,Morgan+Physical,6,0,414,43,77,20,10.43162505358319,16.341192954398274,0.4225667692274564,0.7093334434047746
band_room_only,Morgan,6,1,397,60,77,20,13.966465471013388,23.608422842093464,0.09766006923418924,0.8408078806650149
band_room_only,Physical,6,1,397,60,77,20,7.724932819747924,13.256177561094793,0.7155061702836527,0.8356132200502165
band_room_only,Morgan+Physical,6,1,397,60,77,20,10.340416638437908,18.09045656612645,0.47017154151920093,0.8776822348962082
band_room_only,Morgan,6,2,331,126,78,19,15.740486170438736,19.218832892251406,-2.49578905194409,-0.5192273686056881
band_room_only,Physical,6,2,331,126,78,19,6.058384596827673,8.247012783243838,0.35629848364798866,0.901846129454554
band_room_only,Morgan+Physical,6,2,331,126,78,19,10.32898287956601,12.412702833795828,-0.45822289716764764,0.7269783746779054
band_room_only,Morgan,6,3,333,124,78,19,6.7340923874270535,9.077997580810711,0.422967006833706,0.8493674724113045
band_room_only,Physical,6,3,333,124,78,19,11.792290883882583,16.023600408792138,-0.7977973360043358,0.8044252113274851
band_room_only,Morgan+Physical,6,3,333,124,78,19,5.193559699876848,6.753503913217428,0.6806412409989151,0.8564731704751966
band_room_only,Morgan,6,4,353,104,78,19,15.48650596010208,23.2741685374006,-0.2627484084872047,0.2879003521272135
band_room_only,Physical,6,4,353,104,78,19,9.625787739904844,17.748763480152675,0.26564732006379244,0.8284759765692045
band_room_only,Morgan+Physical,6,4,353,104,78,19,11.277058686811008,19.724605371788368,0.0930462805520541,0.7404054947622619
band_room_only,Morgan,7,0,343,114,77,20,5.619109242302075,8.464374171458367,0.5847239869889165,0.9099401094819854
band_room_only,Physical,7,0,343,114,77,20,4.6436903450413745,7.683688574886021,0.6577947655646348,0.9269442320664649
band_room_only,Morgan+Physical,7,0,343,114,77,20,3.418817673612896,6.076806377384515,0.7859585238850064,0.9350437171685037
band_room_only,Morgan,7,1,380,77,77,20,18.662115705613967,24.250664021400894,-0.3619639650613853,0.5207328803931845
band_room_only,Physical,7,1,380,77,77,20,4.5572484268584805,8.392875195515195,0.8368677306476782,0.9504519194651178
band_room_only,Morgan+Physical,7,1,380,77,77,20,11.430764838082451,15.234352423773469,0.462515005855742,0.6984848567704732
band_room_only,Morgan,7,2,377,80,78,19,8.500720731601714,10.204867163487597,0.1664298053639257,0.7306705192333308
band_room_only,Physical,7,2,377,80,78,19,9.966273387596607,17.301159359502662,-1.3959507049769626,0.7093514149205459
band_room_only,Morgan+Physical,7,2,377,80,78,19,8.790723446235656,12.39067518569513,-0.228902450992845,0.7065875286360318
band_room_only,Morgan,7,3,379,78,78,19,7.380298582376334,19.28050336423922,0.12029909270614592,0.36258667435947456
band_room_only,Physical,7,3,379,78,78,19,8.571237016468537,18.079183226553344,0.22650783972006017,0.4829866889643582
band_room_only,Morgan+Physical,7,3,379,78,78,19,7.6808675830899755,18.20822836501134,0.21542640627275345,0.4578195664742614
band_room_only,Morgan,7,4,349,108,78,19,13.510199314258715,20.434073694614103,-0.4081088632485337,0.7830831304933195
band_room_only,Physical,7,4,349,108,78,19,13.719010704817595,20.902581121650506,-0.47341862955232283,0.864094403644815
band_room_only,Morgan+Physical,7,4,349,108,78,19,8.469483029330219,14.03528490900231,0.33569306304944324,0.8652615622642431
band_room_only,Morgan,8,0,321,136,77,20,8.401872533820656,16.22021713993842,0.241940556590863,0.663524753428235
band_room_only,Physical,8,0,321,136,77,20,7.1286246810296,14.86852296403729,0.36302030209643177,0.7956485233907937
band_room_only,Morgan+Physical,8,0,321,136,77,20,4.52445478927388,14.11285493972012,0.426121849631656,0.814779456708211
band_room_only,Morgan,8,1,375,82,77,20,10.659687834070718,12.767035486422492,0.304071524234966,0.5221556873692655
band_room_only,Physical,8,1,375,82,77,20,6.927960593112852,8.754253807181236,0.6727928813187256,0.8586899025890479
band_room_only,Morgan+Physical,8,1,375,82,77,20,5.837141502246392,8.702765643386709,0.6766305013816338,0.8870548052641064
band_room_only,Morgan,8,2,377,80,78,19,4.967265239295959,5.7639260575267945,0.667375773836971,0.8376032487957459
band_room_only,Physical,8,2,377,80,78,19,3.5654472019052506,4.789216811593219,0.7703607751669884,0.8975162845859209
band_room_only,Morgan+Physical,8,2,377,80,78,19,4.198869341192245,4.774358786060338,0.7717834264866437,0.8925254618727461
band_room_only,Morgan,8,3,406,51,78,19,17.606692211824303,29.3595783018521,-0.12721636982644902,0.41105938332601916
band_room_only,Physical,8,3,406,51,78,19,11.805470121196672,18.969915965075106,0.5294145725659654,0.6988137227208994
band_room_only,Morgan+Physical,8,3,406,51,78,19,13.75130773447074,23.59585822369546,0.27191980721869446,0.719028941985849
band_room_only,Morgan,8,4,349,108,78,19,13.178153026439523,17.44241166153482,-0.2296731940218506,0.41322385157165115
band_room_only,Physical,8,4,349,108,78,19,5.93237174212491,8.98349949602199,0.6738121823612417,0.8793266753673494
band_room_only,Morgan+Physical,8,4,349,108,78,19,7.967854383980785,10.403494443673758,0.5625432514581624,0.8595435240257073
band_room_only,Morgan,9,0,389,68,77,20,9.872007392883301,17.598002881008338,0.1776076775296016,0.7566212274031847
band_room_only,Physical,9,0,389,68,77,20,5.307263039504781,7.121995510728184,0.8653036989613,0.8812710002864316
band_room_only,Morgan+Physical,9,0,389,68,77,20,6.7105848470295175,11.21243382188993,0.666149474735175,0.9213995325860296
band_room_only,Morgan,9,1,351,106,77,20,13.192489055417619,17.479404123300643,-0.4505420380820542,0.751295310237066
band_room_only,Physical,9,1,351,106,77,20,8.087346746120812,10.000404923791304,0.5251983238964839,0.9425562093992721
band_room_only,Morgan+Physical,9,1,351,106,77,20,4.42342320532169,6.0895937630237515,0.8239428300447731,0.9287941672867402
band_room_only,Morgan,9,2,359,98,78,19,6.476206584323181,17.416933767468908,0.10253416671490678,0.6649451981336082
band_room_only,Physical,9,2,359,98,78,19,6.197939206321872,16.329128479890866,0.21113890965718185,0.8835701283162948
band_room_only,Morgan+Physical,9,2,359,98,78,19,4.953953104587477,16.4179597333431,0.20253267857030888,0.7767574455065677
band_room_only,Morgan,9,3,366,91,78,19,13.56390558754722,24.391372783054692,-2.5749084907470885,0.29690745033829374
band_room_only,Physical,9,3,366,91,78,19,18.29727022062532,25.48678907916737,-2.9032169549970277,0.6847787330647529
band_room_only,Morgan+Physical,9,3,366,91,78,19,12.849823528294827,18.302320793090132,-1.0128192079977518,0.6278549038137965
band_room_only,Morgan,9,4,363,94,78,19,16.74775615171067,20.779215943209792,0.11983941321159719,0.5144819550393203
band_room_only,Physical,9,4,363,94,78,19,27.45948037417797,30.29179981481371,-0.8704829788387554,0.06850408855664057
band_room_only,Morgan+Physical,9,4,363,94,78,19,21.84339985549602,24.497248006059944,-0.2233147217606426,0.07300069256386349
band_room_extended,Morgan,0,0,431,213,78,20,19.85610903628067,24.617249446712176,-0.3478454370069177,0.13129632479472572
band_room_extended,Physical,0,0,431,213,78,20,20.95982983096736,28.771720085276502,-0.8411649254490736,0.1942324003382452
band_room_extended,Morgan+Physical,0,0,431,213,78,20,16.224643793903763,20.81791719196324,0.03609198088981558,0.15847540450960593
band_room_extended,Morgan,0,1,470,174,78,20,11.20334076438553,15.135632465481844,-0.23835269178076568,0.19464585921820554
band_room_extended,Physical,0,1,470,174,78,20,6.3701703569083366,8.107460927071267,0.6446854970978733,0.6415177250864845
band_room_extended,Morgan+Physical,0,1,470,174,78,20,6.438282210602158,9.474869307034153,0.5147230513427742,0.6060666148329352
band_room_extended,Morgan,0,2,543,101,78,20,12.909597558427567,28.374702316800747,-0.0516232341577787,0.4628756599623194
band_room_extended,Physical,0,2,543,101,78,20,12.55015724590037,28.60013219598835,-0.06839937623147185,0.866477466365791
band_room_extended,Morgan+Physical,0,2,543,101,78,20,10.147952553324181,26.853052479573236,0.05814322540451389,0.7694777524241513
band_room_extended,Morgan,0,3,573,71,79,19,6.520476372409875,9.938270812947472,0.3543654833643365,0.6777014742051716
band_room_extended,Physical,0,3,573,71,79,19,7.546345804886079,12.287791188267834,0.013010046967670275,0.6706796816966374
band_room_extended,Morgan+Physical,0,3,573,71,79,19,5.28719076637483,9.492345023270323,0.41100430927485987,0.6872653614963966
band_room_extended,Morgan,0,4,559,85,79,19,5.706677105353859,7.944443163793789,0.09591628405803121,0.7287901102537736
band_room_extended,Physical,0,4,559,85,79,19,6.090417727941626,9.81850146717164,-0.3809315148350232,0.478770732582069
band_room_extended,Morgan+Physical,0,4,559,85,79,19,5.23957186795403,7.778070976910591,0.1333863486275657,0.7314696821824821
band_room_extended,Morgan,1,0,545,99,78,20,6.947696988269535,10.839115293598617,0.06064764759547847,0.634248277399077
band_room_extended,Physical,1,0,545,99,78,20,10.679965428978505,14.83038645001363,-0.7585138440915178,0.25260785374321604
band_room_extended,Morgan+Physical,1,0,545,99,78,20,7.0671658245818785,9.610088768084752,0.2615932566056749,0.42432470685171253
band_room_extended,Morgan,1,1,505,139,78,20,13.11787240135138,20.95038030071727,-0.10495078467527663,0.6566219315221646
band_room_extended,Physical,1,1,505,139,78,20,10.312988455782005,13.327521025679058,0.5528452324133446,0.8456168735647887
band_room_extended,Morgan+Physical,1,1,505,139,78,20,7.554608417609783,14.915668257043386,0.4399271195690261,0.8525549374497859
band_room_extended,Morgan,1,2,566,78,78,20,12.95900323618571,19.61319322357652,-0.1042430419895064,-0.15276546220031348
band_room_extended,Physical,1,2,566,78,78,20,9.112253642793311,13.56875199905206,0.47149650074372207,0.8168369701008851
band_room_extended,Morgan+Physical,1,2,566,78,78,20,10.989599436199482,15.083486360362361,0.34691226557672694,0.3241237489241964
band_room_extended,Morgan,1,3,483,161,79,19,15.55028558217872,26.334673798419015,-0.11326666274404062,0.7530598302925099
band_room_extended,Physical,1,3,483,161,79,19,10.41701735439419,22.41061566847059,0.19378496477582285,0.9186036751351278
band_room_extended,Morgan+Physical,1,3,483,161,79,19,12.800637725650004,23.978697325922504,0.07701532693586333,0.9159434881012005
band_room_extended,Morgan,1,4,477,167,79,19,7.386955503799531,8.62395509380995,0.16346320454844077,0.750599443846873
band_room_extended,Physical,1,4,477,167,79,19,14.68484103983348,26.109164133926978,-6.667574641022638,0.4025479940722148
band_room_extended,Morgan+Physical,1,4,477,167,79,19,10.262227184026113,15.569324963531018,-1.7265385484545206,0.40609542433732504
band_room_extended,Morgan,2,0,537,107,78,20,22.257647148347658,28.722098403000444,-0.3533117970885362,-0.03331318088298443
band_room_extended,Physical,2,0,537,107,78,20,15.514249254032029,21.554924317893583,0.2378182585345171,0.3565345934202178
band_room_extended,Morgan+Physical,2,0,537,107,78,20,18.525056226107875,24.549633561836284,0.011320420483908245,0.09931568992819366
band_room_extended,Morgan,2,1,463,181,78,20,14.124707178737577,17.15354079089647,-6.236650466494913,-0.31535951786315386
band_room_extended,Physical,2,1,463,181,78,20,6.7224329427329215,12.702911561464669,-2.968593222021487,0.6381675560971914
band_room_extended,Morgan+Physical,2,1,463,181,78,20,7.912433727116874,11.1478476679405,-2.0564133534226876,0.2287530187711354
band_room_extended,Morgan,2,2,512,132,78,20,7.522015664880925,14.060229563974742,0.23414815391511978,0.6841870850333626
band_room_extended,Physical,2,2,512,132,78,20,15.227972228028557,19.920498418303186,-0.5373060676987795,0.8194397653721132
band_room_extended,Morgan+Physical,2,2,512,132,78,20,8.172004051497488,11.977741561774003,0.4442111664820608,0.8469096867100412
band_room_extended,Morgan,2,3,586,58,79,19,10.959122122567276,33.97175568079935,-0.029028810729213372,0.7427634127461415
band_room_extended,Physical,2,3,586,58,79,19,13.196817551020919,34.49918038654944,-0.061228989631144204,0.4528756146201823
band_room_extended,Morgan+Physical,2,3,586,58,79,19,11.197022774005758,33.98957055013465,-0.030108344012890642,0.6690850070158129
band_room_extended,Morgan,2,4,478,166,79,19,15.146566241160933,17.90103877211399,-0.14130687047062485,0.2839775414324968
band_room_extended,Physical,2,4,478,166,79,19,15.490751998211964,23.069777182393917,-0.8955391781599518,0.19460099816379622
band_room_extended,Morgan+Physical,2,4,478,166,79,19,12.582067830281083,16.036630705729507,0.08404904066394503,0.1947554748364685
band_room_extended,Morgan,3,0,524,120,78,20,18.018850195065813,25.476753446215398,-3.0034105618870326,-0.12581069768876157
band_room_extended,Physical,3,0,524,120,78,20,6.739880705809275,8.531110874622438,0.5510963518236351,0.6680397563168193
band_room_extended,Morgan+Physical,3,0,524,120,78,20,11.32084985810089,16.38054667962112,-0.6550028486235235,0.11455950080440307
band_room_extended,Morgan,3,1,495,149,78,20,10.351718655897308,16.962499063844632,-0.3490626626047135,0.6345206051774323
band_room_extended,Physical,3,1,495,149,78,20,11.304933980253079,15.041760011965767,-0.060839689940062947,0.9235997722071617
band_room_extended,Morgan+Physical,3,1,495,149,78,20,4.52706355445913,9.388981466585864,0.586677152363297,0.8909197235798235
band_room_extended,Morgan,3,2,531,113,78,20,13.206497563843177,21.954590200338593,-0.09922776927930066,0.38129209561366884
band_room_extended,Physical,3,2,531,113,78,20,12.111397034501607,18.82769941880799,0.19159026709574067,0.6290588435951944
band_room_extended,Morgan+Physical,3,2,531,113,78,20,11.96815713453715,18.907277426492982,0.18474210280251335,0.6190458927400796
band_room_extended,Morgan,3,3,452,192,79,19,13.307072915105024,23.48984427108464,0.0754878855960045,0.8007245416622555
band_room_extended,Physical,3,3,452,192,79,19,10.229008955645563,20.006268648802575,0.32936761186439933,0.7981311873288406
band_room_extended,Morgan+Physical,3,3,452,192,79,19,11.204090660182636,21.377424041566954,0.23429219294409598,0.8620690443531291
band_room_extended,Morgan,3,4,574,70,79,19,5.5921862574441095,9.079885260758424,0.5311958544097084,0.6820472978362807
band_room_extended,Physical,3,4,574,70,79,19,6.503057811001369,10.482330570390246,0.3751922247807039,0.8131684902350893
band_room_extended,Morgan+Physical,3,4,574,70,79,19,5.383627333177839,9.133245904357876,0.5256695297303654,0.8885569531575588
band_room_extended,Morgan,4,0,532,112,78,20,11.62471304501806,27.807620421552773,0.12169746663656811,0.6996377178445138
band_room_extended,Physical,4,0,532,112,78,20,12.486188289335795,27.86067980066173,0.11834251235328541,0.7444182272631445
band_room_extended,Morgan+Physical,4,0,532,112,78,20,10.902129306350435,27.30032974003812,0.15345067578333516,0.7872729603245925
band_room_extended,Morgan,4,1,521,123,78,20,10.53905718938316,20.07055744349357,0.008895314609457361,0.6738823447390222
band_room_extended,Physical,4,1,521,123,78,20,9.19674693251819,14.559909690840742,0.47842349239823656,0.729847992174041
band_room_extended,Morgan+Physical,4,1,521,123,78,20,9.532272693478964,16.26811981771043,0.3488584869054636,0.7922186795369336
band_room_extended,Morgan,4,2,487,157,78,20,8.785483439713982,11.30988344341361,0.27379247919548255,0.7293296931309194
band_room_extended,Physical,4,2,487,157,78,20,11.314639066707102,15.219416458384451,-0.3150446112013243,0.8073181055982058
band_room_extended,Morgan+Physical,4,2,487,157,78,20,4.294563092006999,7.117678584165199,0.7123785781853909,0.855985287906722
band_room_extended,Morgan,4,3,544,100,79,19,12.731147766973116,19.77093075979298,-2.8193710666937717,-0.1646657060323528
band_room_extended,Physical,4,3,544,100,79,19,8.16702061620865,10.579931899894788,-0.09371298445777221,0.10031857583683754
band_room_extended,Morgan+Physical,4,3,544,100,79,19,9.325872017394637,14.228040639165908,-0.9780069693137117,0.08442927473718594
band_room_extended,Morgan,4,4,492,152,79,19,15.3403273132525,19.71219852856053,-0.351835159760991,0.4000135550797321
band_room_extended,Physical,4,4,492,152,79,19,6.1447306985905294,8.969722573542882,0.7200943721194027,0.9172394839209304
band_room_extended,Morgan+Physical,4,4,492,152,79,19,10.351012834779839,12.112423870076373,0.48959404855205124,0.930305534364138
band_room_extended,Morgan,5,0,545,99,78,20,12.340298085724802,19.323598120885862,-1.8929029293264281,-0.10772033177366432
band_room_extended,Physical,5,0,545,99,78,20,10.832952522009647,15.6907794441637,-0.9074225093911552,0.5542455851885996
band_room_extended,Morgan+Physical,5,0,545,99,78,20,11.045050420550721,14.985588529975145,-0.7398246318085726,-0.12225157657618088
band_room_extended,Morgan,5,1,564,80,78,20,13.7537036588192,30.5834599978499,-0.06876990563814234,0.46959733862904895
band_room_extended,Physical,5,1,564,80,78,20,19.573394361639025,34.51487034327995,-0.36120481060753584,0.6533639179552951
band_room_extended,Morgan+Physical,5,1,564,80,78,20,12.02034841527939,30.0878680261323,-0.034412627841917676,0.7019545315309007
band_room_extended,Morgan,5,2,453,191,78,20,16.508683938223154,19.34840942305524,-0.18780272300444967,-0.29855870300589793
band_room_extended,Physical,5,2,453,191,78,20,6.964916521633607,11.214814473289067,0.6009402133904073,0.8739745189045379
band_room_extended,Morgan+Physical,5,2,453,191,78,20,11.497645179780493,13.617313686686646,0.41164877374305375,0.7565105586851358
band_room_extended,Morgan,5,3,466,178,79,19,12.043549694061278,20.84310851639674,0.022575047671507642,0.7364332962690265
band_room_extended,Physical,5,3,466,178,79,19,25.206348502223413,34.58134751428215,-1.6905574327716932,0.14817219610895307
