row_id,source,inchikey,smiles,name,IP,EA,HOMO,LUMO,dipole,oxidation_free_energy,reduction_free_energy,source_doi,method,status
batt-p30k:CompMol690,Batt-P30K,QVNLXWXJSJSIRR-UHFFFAOYSA-N,Cc1ccc2c(c1)ON(F)O2,CompMol690,6.6592583656311035,0.8864402174949646,-9.00529956817627,1.3740999698638916,2.049296613318475,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol691,Batt-P30K,CFMAMGCNTFWKER-UHFFFAOYSA-N,Cc1cccc2c1ON(F)O2,CompMol691,6.8416972160339355,0.747603714466095,-9.220100402832031,1.5008000135421753,1.8288617777777076,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol692,Batt-P30K,GLCLFBSEAQPMIH-UHFFFAOYSA-N,CN(C)c1cccc2c1ON(F)O2,CompMol692,5.767766952514648,0.6236266493797302,-8.177300453186035,1.503499984741211,1.795864672379839,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol693,Batt-P30K,BQGNNIPASXTXJD-UHFFFAOYSA-N,COc1ccc2c(c1)ON(F)O2,CompMol693,6.3084611892700195,0.8980730772018433,-8.5871000289917,1.368899941444397,1.8761765305389144,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol694,Batt-P30K,LJIYDGNIUYZUMP-UHFFFAOYSA-N,FN1Oc2cccc(C(Cl)(Cl)Cl)c2O1,CompMol694,7.168132781982422,1.5811667442321777,-9.512999534606934,0.49619999527931213,2.063573765825109,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol695,Batt-P30K,VJFINVCEJXVVMB-UHFFFAOYSA-N,COCCOc1cccc2c1ON(Cl)O2,CompMol695,6.620975017547607,1.7606436014175415,-8.911399841308594,0.520799994468689,2.367877984095921,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol696,Batt-P30K,IQOGYFQYTUUNCT-UHFFFAOYSA-N,CN1Oc2ccccc2O1,CompMol696,5.849685192108154,-0.19308216869831085,-8.130499839782715,1.6885000467300415,0.8058311340413952,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol697,Batt-P30K,VFVVKCKQGIDKIF-UHFFFAOYSA-N,O=[N+]([O-])N1Oc2ccccc2O1,CompMol697,6.896533966064453,2.107067346572876,-9.18280029296875,0.15710000693798065,2.0512006529623656,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol698,Batt-P30K,DWTAGVVQSNQNCO-UHFFFAOYSA-N,CCN1Oc2ccc(C(F)(F)F)cc2O1,CompMol698,6.127447128295898,0.9563193321228027,-8.375699996948242,1.327299952507019,1.6005844910349192,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol699,Batt-P30K,SIFSMPQIQWKULM-UHFFFAOYSA-N,CC(C)(C)N1Oc2ccc(F)cc2O1,CompMol699,5.850440502166748,0.7743887305259705,-8.093600273132324,1.5027999877929688,1.1969740380588552,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol700,Batt-P30K,FCDBOBZEBIEKDD-UHFFFAOYSA-N,CN(C)c1ccc2c(c1)ON(F)O2,CompMol700,5.3714704513549805,0.7982496619224548,-7.734000205993652,1.4711999893188477,2.7720470050098083,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol702,Batt-P30K,LBCTVSKQJNVVOY-UHFFFAOYSA-N,CON1Oc2ccc(C(F)(F)F)cc2O1,CompMol702,6.479060649871826,1.020559310913086,-8.747099876403809,1.2484999895095825,1.3475915463010768,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol703,Batt-P30K,JMWGKCQXIWNOIN-UHFFFAOYSA-N,ClC(Cl)(Cl)N1Oc2ccccc2O1,CompMol703,6.291884899139404,1.0141141414642334,-8.57040023803711,0.9067000150680542,1.1852648782521369,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol704,Batt-P30K,NSDAWWJRLDLPLD-UHFFFAOYSA-N,CN1Oc2ccc(C(F)(F)F)cc2O1,CompMol704,6.1554765701293945,0.9651913642883301,-8.403800010681152,1.3134000301361084,1.5414951728774442,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol705,Batt-P30K,AJKUBEZDKZYNOL-UHFFFAOYSA-N,CC(C)(C)N1Oc2ccccc2O1,CompMol705,5.776512145996094,0.5956413745880127,-8.045900344848633,1.5764000415802002,0.8213648151936714,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol706,Batt-P30K,ROJGWLOOHIHAFM-UHFFFAOYSA-N,Fc1ccc2c(c1)ON(F)O2,CompMol706,6.917080879211426,1.1074062585830688,-9.24899959564209,1.1741000413894653,1.17499440742909,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol707,Batt-P30K,PPJLHVQCMPKGCZ-UHFFFAOYSA-N,C#CN1Oc2ccc(OCCOC)cc2O1,CompMol707,5.824917793273926,0.8110842704772949,-8.059700012207031,1.4464000463485718,1.21624291004349,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol708,Batt-P30K,AWTRPFWIZRBNSJ-UHFFFAOYSA-N,N#Cc1ccc2c(c1)ON(C(F)(F)F)O2,CompMol708,6.75754976272583,1.6510859727859497,-8.961199760437012,0.5519999861717224,1.4618371488992035,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol709,Batt-P30K,KSWBGJZSZXZZQL-UHFFFAOYSA-N,COCCON1Oc2cccc(Cl)c2O1,CompMol709,6.429166316986084,0.852764368057251,-8.7052001953125,1.3775999546051025,1.0941489209821669,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol710,Batt-P30K,NIJSGZQBYIJKOI-UHFFFAOYSA-N,COCCOc1cccc2c1ON(F)O2,CompMol710,6.655775547027588,0.20661428570747375,-8.97070026397705,1.555400013923645,2.1951087907712634,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol711,Batt-P30K,JJAQDTGJQRZIFT-UHFFFAOYSA-N,Fc1cccc2c1ON(F)O2,CompMol711,7.138057708740234,0.7814685702323914,-9.495100021362305,1.4740999937057495,1.9210815979590217,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol712,Batt-P30K,YTXZICDXMMVISB-UHFFFAOYSA-N,C=CN1Oc2ccccc2O1,CompMol712,6.091082572937012,0.7475644946098328,-8.389599800109863,1.5219999551773071,0.34654271188856545,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol713,Batt-P30K,DQFVIRSJLAQMLE-UHFFFAOYSA-N,FC(F)(F)N1Oc2cccc(Cl)c2O1,CompMol713,6.586880207061768,0.9898245334625244,-8.848400115966797,1.2615000009536743,1.573130143311604,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol714,Batt-P30K,DFXAKQAAMGQWHC-UHFFFAOYSA-N,COCCOc1ccc2c(c1)ON(Cl)O2,CompMol714,6.283533573150635,1.738694429397583,-8.511899948120117,0.5160999894142151,2.0771219657200337,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol715,Batt-P30K,CKVFMOPUJCOBAS-UHFFFAOYSA-N,CC(C)(C)N1Oc2cccc(F)c2O1,CompMol715,5.980446815490723,0.21380716562271118,-8.241700172424316,1.5135999917984009,1.165303658920272,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol716,Batt-P30K,JILKRJROVFBGGV-UHFFFAOYSA-N,FC(F)(F)N1Oc2ccccc2O1,CompMol716,6.372819900512695,0.8133370280265808,-8.644100189208984,1.4973000288009644,1.3855409368367377,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol717,Batt-P30K,JFHUVHVZIPOOHV-UHFFFAOYSA-N,CON1Oc2cccc(F)c2O1,CompMol717,6.68294620513916,0.26238030195236206,-8.988200187683105,1.5848000049591064,0.9636981511031718,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol718,Batt-P30K,FMKYQVHTFUDCLQ-UHFFFAOYSA-N,Fc1cccc2c1ON(C(F)(F)F)O2,CompMol718,6.596306324005127,0.32715439796447754,-8.854000091552734,1.4837000370025635,1.5719420206786316,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol719,Batt-P30K,WEHNXVYNERAZHK-UHFFFAOYSA-N,O=[N+]([O-])N1Oc2cccc(F)c2O1,CompMol719,7.1289167404174805,2.171746253967285,-9.387999534606934,0.09350000321865082,2.1584695180947304,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol720,Batt-P30K,RUMAEUODVIXZQL-UHFFFAOYSA-N,CC(C)(C)c1cncc(F)n1,CompMol720,7.2053656578063965,1.7595281600952148,-9.641200065612793,0.6434999704360962,1.0723512865564133,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol721,Batt-P30K,YXWVDSAFUJMLHA-UHFFFAOYSA-N,CC(C)(C)c1nccnc1C(F)(F)F,CompMol721,7.550354480743408,1.9282264709472656,-9.888299942016602,0.4659000039100647,1.290402954246044,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol722,Batt-P30K,KSHCEANJMCWPIK-UHFFFAOYSA-N,CC(C)(C)c1cnc(F)cn1,CompMol722,7.19486665725708,1.8168609142303467,-9.609000205993652,0.5964999794960022,1.171465528817242,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol723,Batt-P30K,MFSKXNCJQURBNW-UHFFFAOYSA-N,CCc1nccnc1C(F)(F)F,CompMol723,7.643487453460693,2.0215582847595215,-10.065699577331543,0.37059998512268066,1.2086664209496716,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol724,Batt-P30K,NNLCEWZSZZNVQP-UHFFFAOYSA-N,COCCOc1cncc(C(Cl)(Cl)Cl)n1,CompMol724,7.081076622009277,1.9882240295410156,-9.362099647521973,0.26600000262260437,0.9373327789015544,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol725,Batt-P30K,UYZATGCMGXLIOB-UHFFFAOYSA-N,CC(C)(C)c1cnc(C(F)(F)F)cn1,CompMol725,7.638484477996826,1.8977247476577759,-9.952199935913086,0.487199991941452,1.7264395531025742,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol726,Batt-P30K,BLOKZSFQFDXEOG-UHFFFAOYSA-N,N#Cc1nccnc1C(F)(F)F,CompMol726,8.315702438354492,2.7117598056793213,-10.703399658203125,-0.4223000109195709,2.932019823587296,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol727,Batt-P30K,PDUKICNGKKJDQW-UHFFFAOYSA-N,COCCOCCOc1cnc(C#N)cn1,CompMol727,7.220621585845947,2.0918619632720947,-9.492600440979004,0.2459000051021576,2.921038466612,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol728,Batt-P30K,RNUVMGATMXXIKO-UHFFFAOYSA-N,COCCOc1cnc(N(C)C)cn1,CompMol728,5.649551868438721,1.5802717208862305,-7.952600002288818,0.8328999876976013,0.8122929687737191,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol729,Batt-P30K,PDZDGCDFLLTXMG-UHFFFAOYSA-N,C=Cc1nccnc1OCCOC,CompMol729,6.420342922210693,2.029337167739868,-8.704700469970703,0.2476000040769577,1.1887936371724472,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol730,Batt-P30K,KRNZQTVZVCDSNS-UHFFFAOYSA-N,CN(C)c1cnc(F)cn1,CompMol730,5.845126628875732,1.785820722579956,-8.239999771118164,0.6442999839782715,1.8146402068846954,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol731,Batt-P30K,UODUWRHWYIPTQH-UHFFFAOYSA-N,CCc1nccnc1OCCOC,CompMol731,6.646908760070801,1.5141525268554688,-9.013099670410156,0.8726000189781189,0.8529939343353495,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol732,Batt-P30K,CYIBYCVFBKIYFP-UHFFFAOYSA-N,CN(C)c1nccnc1F,CompMol732,5.936788082122803,1.5157335996627808,-8.331999778747559,0.8783000111579895,1.178171826167869,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol733,Batt-P30K,KTFCABGGTFJUDZ-UHFFFAOYSA-N,COCCOc1nccnc1C#N,CompMol733,7.236742973327637,2.4894003868103027,-9.537400245666504,-0.19210000336170197,2.936710479315062,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol734,Batt-P30K,CTAVABAECRVNOD-UHFFFAOYSA-N,COCCOc1cnc(C#N)cn1,CompMol734,7.195784091949463,2.0859525203704834,-9.462599754333496,0.249099999666214,2.9236383997744015,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol735,Batt-P30K,ORWCQWPILALJOY-UHFFFAOYSA-N,COCCOCCOc1cncc(C#N)n1,CompMol735,7.211024284362793,2.383227586746216,-9.494500160217285,-0.10869999974966049,1.225333510455665,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol736,Batt-P30K,DZNCVFLDIDICHM-UHFFFAOYSA-N,CCc1cncc(OCCOC)n1,CompMol736,6.625143527984619,1.5584402084350586,-8.991600036621094,0.8309999704360962,1.0892257708270279,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol737,Batt-P30K,MMQAJHWDUQSTPD-UHFFFAOYSA-N,COCCOc1cncc(N(C)C)n1,CompMol737,5.6102519035339355,1.2761329412460327,-7.968900203704834,1.1188000440597534,1.802347764154273,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol738,Batt-P30K,SUAQGUZHAQBYPN-UHFFFAOYSA-N,COc1cnc(C(C)=O)cn1,CompMol738,6.980796813964844,1.8624601364135742,-9.299200057983398,0.34950000047683716,1.4999218453749636,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol739,Batt-P30K,OHNQSLIUVPPUPT-UHFFFAOYSA-N,COCCOc1nccnc1C(C)=O,CompMol739,6.9376420974731445,2.1995019912719727,-9.26259994506836,0.04969999939203262,1.646198936876369,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol740,Batt-P30K,FWPYJYDDVKZLOO-UHFFFAOYSA-N,COc1cncc(C(C)=O)n1,CompMol740,6.979333400726318,2.2166810035705566,-9.307900428771973,-0.006099999882280827,2.0406788863178025,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol741,Batt-P30K,HQKWPJGYSWKVST-UHFFFAOYSA-N,CC(=O)c1cncc(C(C)=O)n1,CompMol741,7.61110258102417,2.38812255859375,-9.623100280761719,-0.1550000011920929,1.4682916199927318,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol742,Batt-P30K,XBEGPFIXGISWMT-UHFFFAOYSA-N,CC(=O)c1nccnc1N(C)C,CompMol742,6.098606109619141,1.7736188173294067,-8.486100196838379,0.5378000140190125,1.9132415016026112,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol743,Batt-P30K,GRCSVLCHQJZLAK-UHFFFAOYSA-N,CC(=O)c1cnc(N(C)C)cn1,CompMol743,5.9342546463012695,1.73635995388031,-8.299200057983398,0.4763000011444092,2.7532044928491275,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol744,Batt-P30K,GBZPGEJUGFIIHC-UHFFFAOYSA-N,COCCOc1cncc(C(C)=O)n1,CompMol744,7.02213716506958,2.2293782234191895,-9.342599868774414,-0.013799999840557575,2.2868649349267876,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol745,Batt-P30K,LPQFLJXNMCVMCO-UHFFFAOYSA-N,CC(=O)c1cnc(C)cn1,CompMol745,7.443814754486084,2.071070671081543,-9.558099746704102,0.1437000036239624,1.8484966219009966,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol746,Batt-P30K,YVSDZDUKXQLFLV-UHFFFAOYSA-N,CC(=O)c1cncc(C)n1,CompMol746,7.4369049072265625,2.1779913902282715,-9.555500030517578,0.05299999937415123,1.9268763389013965,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol747,Batt-P30K,QNCMFLWAEOHVMV-UHFFFAOYSA-N,COCCOc1nccnc1OCCOC,CompMol747,6.380941390991211,1.2549033164978027,-8.68529987335205,1.1062999963760376,1.0348440705722295,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol748,Batt-P30K,GABWCDJHNHXRAQ-UHFFFAOYSA-N,COCCOc1cncc(C(F)(F)F)n1,CompMol748,7.136451721191406,1.9907420873641968,-9.458100318908691,0.3783000111579895,1.6698816010006767,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol749,Batt-P30K,JWLOSBRURTVZSO-UHFFFAOYSA-N,COCCOCCOc1cnc(Cl)cn1,CompMol749,6.828660488128662,1.9252207279205322,-9.075699806213379,0.4722000062465668,1.3958760909293317,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol750,Batt-P30K,ZUKOJNSIWKSWMP-UHFFFAOYSA-N,COCCOc1nccnc1C(F)(F)F,CompMol750,7.1935296058654785,2.018073081970215,-9.521400451660156,0.3537999987602234,1.938560133103413,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol751,Batt-P30K,RNYPQHROXUKMQM-UHFFFAOYSA-N,COCCOc1cnc(C)cn1,CompMol751,6.516926288604736,1.605466604232788,-8.855799674987793,0.8050000071525574,1.3955377662752806,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol752,Batt-P30K,BQOXWUWJWGBMAX-UHFFFAOYSA-N,COCCOc1cnc(C(C)=O)cn1,CompMol752,6.979782581329346,1.8660882711410522,-9.285699844360352,0.3497999906539917,1.9750076130128247,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol753,Batt-P30K,DWIVGHNFNMUTRH-UHFFFAOYSA-N,CC(=O)c1nccnc1C(F)(F)F,CompMol753,7.637604236602783,2.4131033420562744,-9.880800247192383,-0.18389999866485596,2.721471831580988,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol754,Batt-P30K,UWQMWFWDXCZGQT-UHFFFAOYSA-N,CC(=O)c1cncc(N(C)C)n1,CompMol754,5.938849925994873,2.085031270980835,-8.337499618530273,0.14810000360012054,2.738966145713957,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol755,Batt-P30K,MIDJYAWTZWQJGX-UHFFFAOYSA-N,CCc1cnc(C(C)=O)cn1,CompMol755,7.381831645965576,2.109016180038452,-9.53969955444336,0.10809999704360962,1.8374220634423661,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol756,Batt-P30K,HNMCORSCMAXILE-UHFFFAOYSA-N,CC(=O)c1cnc(F)cn1,CompMol756,7.550015926361084,2.223635196685791,-9.891599655151367,0.02630000002682209,1.3237985978659885,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol757,Batt-P30K,NMVNYKQLVLOYTC-UHFFFAOYSA-N,CCc1cncc(C(C)=O)n1,CompMol757,7.422825813293457,2.187685966491699,-9.542799949645996,0.05079999938607216,1.9374810218748977,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol758,Batt-P30K,HQOFSCOBIUJHSV-UHFFFAOYSA-N,CC(=O)c1cncc(Cl)n1,CompMol758,7.603100299835205,2.4786500930786133,-9.865699768066406,-0.24369999766349792,0.7327842754897389,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol759,Batt-P30K,LMFLUWCATJHPFJ-UHFFFAOYSA-N,CC(=O)c1nccnc1Cl,CompMol759,7.421972751617432,2.3990347385406494,-9.699000358581543,-0.14970000088214874,2.28575511480609,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol760,Batt-P30K,AKAAAFXWSOMIFB-UHFFFAOYSA-N,COCCOc1cnc(C(Cl)(Cl)Cl)cn1,CompMol760,7.068482875823975,1.8633644580841064,-9.338199615478516,0.5116000175476074,2.24272598785795,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol761,Batt-P30K,QBKIXKKOGUTEJZ-UHFFFAOYSA-N,COCCOc1nccnc1[N+](=O)[O-],CompMol761,7.314738750457764,2.2986385822296143,-9.591500282287598,-0.1826000064611435,2.2827367379657804,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol762,Batt-P30K,SHHPTBBODFBKPJ-UHFFFAOYSA-N,COc1nccnc1C(C)=O,CompMol762,6.921766757965088,2.2157251834869385,-9.26710033416748,0.03200000151991844,1.603838298267968,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol763,Batt-P30K,QSZHGCUODSXMDM-UHFFFAOYSA-N,CC(=O)c1nccnc1F,CompMol763,7.504448890686035,2.4428155422210693,-9.848899841308594,-0.19370000064373016,2.3032976003194805,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol764,Batt-P30K,NMMJHUZSTPHGCA-UHFFFAOYSA-N,CC(=O)c1cnc(Cl)cn1,CompMol764,7.571778774261475,2.4056272506713867,-9.865099906921387,-0.19939999282360077,1.3052038972622477,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol765,Batt-P30K,KQKTVKWKCBHDEM-UHFFFAOYSA-N,CC(=O)c1cnc(C(C)=O)cn1,CompMol765,7.6026082038879395,2.7091827392578125,-9.601300239562988,-0.6003000140190125,4.242640579941166e-05,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol766,Batt-P30K,QUNOTZOHYZZWKQ-UHFFFAOYSA-N,CC(=O)c1nccnc1C,CompMol766,7.310202598571777,2.1904795169830322,-9.543600082397461,0.058400001376867294,1.2881130045397413,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol767,Batt-P30K,QVDLDGYSAUMAOT-UHFFFAOYSA-N,CC(=O)c1nccnc1C(C)(C)C,CompMol767,7.313792705535889,1.9347158670425415,-9.479499816894531,0.33480000495910645,1.2739665308538137,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol768,Batt-P30K,LRFYGVIJTDVQDZ-UHFFFAOYSA-N,COCCOc1cncc([N+](=O)[O-])n1,CompMol768,7.36707067489624,2.8006043434143066,-9.65429973602295,-0.7214999794960022,1.7633153841058127,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol769,Batt-P30K,ABHLZHRGCQAXEN-UHFFFAOYSA-N,FC(F)(F)c1nccnc1C(F)(F)F,CompMol769,8.315723419189453,2.3540420532226562,-10.57349967956543,0.02539999969303608,2.0930597343100836,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol770,Batt-P30K,GZXXANJCCWGCSV-UHFFFAOYSA-N,CCc1nccnc1CC,CompMol770,6.955894947052002,1.6070410013198853,-9.414299964904785,0.8062000274658203,0.5157189338563756,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
