model,repeat,fold,seed,n_train,n_test,train_id_hash,test_id_hash,config,mae,rmse,r2
Tanimoto_GPR,4,3,42,80,20,da0a7b94b0d20f1e36d1105a98cd9ac2b5d232d5c60f7bc477832b6d740e5886,0138f79b689dc13ab985a88ed311f891a8a1a5cf102a0c50370dc6a664cb4d62,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",9.367301406575216,15.055393786831479,-0.255486876096906
RBF_GPR,4,3,42,80,20,da0a7b94b0d20f1e36d1105a98cd9ac2b5d232d5c60f7bc477832b6d740e5886,0138f79b689dc13ab985a88ed311f891a8a1a5cf102a0c50370dc6a664cb4d62,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,10.553815136390869,14.24715533204124,-0.12430529806191304
XGBoost,4,3,42,80,20,da0a7b94b0d20f1e36d1105a98cd9ac2b5d232d5c60f7bc477832b6d740e5886,0138f79b689dc13ab985a88ed311f891a8a1a5cf102a0c50370dc6a664cb4d62,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",8.619853308677673,12.413506412969273,0.14647374570340355
Tanimoto_GPR,4,4,42,80,20,1a58f67fe69ff490726328e58f6d520d2330e556ba7bbd82a97d9067f53060fc,9b59b257ffeea03bb6a2487e6c5b29041e801cf32c29a35d04cdf3fe31fb4ccb,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",13.404252180357403,36.40437863563108,0.024568785066030774
RBF_GPR,4,4,42,80,20,1a58f67fe69ff490726328e58f6d520d2330e556ba7bbd82a97d9067f53060fc,9b59b257ffeea03bb6a2487e6c5b29041e801cf32c29a35d04cdf3fe31fb4ccb,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,14.753882605552286,35.30790016179807,0.08244272339812708
XGBoost,4,4,42,80,20,1a58f67fe69ff490726328e58f6d520d2330e556ba7bbd82a97d9067f53060fc,9b59b257ffeea03bb6a2487e6c5b29041e801cf32c29a35d04cdf3fe31fb4ccb,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",13.873894135093687,38.42963672929234,-0.08698102345397074
Tanimoto_GPR,5,0,42,80,20,4a0298523ccf66333af7673db1f7cb9be3b8ed4959cf69371985b9bb0262aedf,a68230a5421bcab90fbd3393ae1da263a0f1ec2cf05b40c0abd84468a0fa0805,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",16.625760999153183,25.552163430271296,-0.2227254485525847
RBF_GPR,5,0,42,80,20,4a0298523ccf66333af7673db1f7cb9be3b8ed4959cf69371985b9bb0262aedf,a68230a5421bcab90fbd3393ae1da263a0f1ec2cf05b40c0abd84468a0fa0805,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,15.373852900568991,23.296544474284936,-0.016381177983345374
XGBoost,5,0,42,80,20,4a0298523ccf66333af7673db1f7cb9be3b8ed4959cf69371985b9bb0262aedf,a68230a5421bcab90fbd3393ae1da263a0f1ec2cf05b40c0abd84468a0fa0805,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",18.695996493377685,27.732168173221304,-0.440261158282127
Tanimoto_GPR,5,1,42,80,20,b543f77b6b463a8c0385114044f4933a4eb467f2941d97b219d08594ebe13c1f,987c07751d56f4743a9d6dacbb3d34afe41a4fe99995e221a6fe4e1faaacccce,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",7.803948870962482,11.435203391546418,0.24896024600826816
RBF_GPR,5,1,42,80,20,b543f77b6b463a8c0385114044f4933a4eb467f2941d97b219d08594ebe13c1f,987c07751d56f4743a9d6dacbb3d34afe41a4fe99995e221a6fe4e1faaacccce,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,7.867214753071318,11.842705913853289,0.1944787014308702
XGBoost,5,1,42,80,20,b543f77b6b463a8c0385114044f4933a4eb467f2941d97b219d08594ebe13c1f,987c07751d56f4743a9d6dacbb3d34afe41a4fe99995e221a6fe4e1faaacccce,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",10.643137733917236,15.614571717523246,-0.40034579623541466
Tanimoto_GPR,5,2,42,80,20,1415c9c3bec5c7ddb8426182a5f1de0b557884c2242034319079d1ba943baed4,b49f9491c4e8d88a394b9a76b6207412c03077e352f99524a1833ee44c12e832,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",10.234145258834051,14.038093628916915,0.46647317289056456
RBF_GPR,5,2,42,80,20,1415c9c3bec5c7ddb8426182a5f1de0b557884c2242034319079d1ba943baed4,b49f9491c4e8d88a394b9a76b6207412c03077e352f99524a1833ee44c12e832,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,11.196771832120362,14.621742521299637,0.4211870270035146
XGBoost,5,2,42,80,20,1415c9c3bec5c7ddb8426182a5f1de0b557884c2242034319079d1ba943baed4,b49f9491c4e8d88a394b9a76b6207412c03077e352f99524a1833ee44c12e832,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",12.165091074142456,17.520738673303327,0.16891620065281077
Tanimoto_GPR,5,3,42,80,20,73a350b54973ca303f515a05eb907454cf127d27e89392ddd68751f25a38d49a,dccda399e9df6f9b4b667b082d494b8e4c9fe703f9137e7e9375c3629e9dc5ea,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",13.681917642295772,36.588078146501886,0.011613945448645246
RBF_GPR,5,3,42,80,20,73a350b54973ca303f515a05eb907454cf127d27e89392ddd68751f25a38d49a,dccda399e9df6f9b4b667b082d494b8e4c9fe703f9137e7e9375c3629e9dc5ea,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,15.539196930575406,36.44941367939297,0.019091480386206006
XGBoost,5,3,42,80,20,73a350b54973ca303f515a05eb907454cf127d27e89392ddd68751f25a38d49a,dccda399e9df6f9b4b667b082d494b8e4c9fe703f9137e7e9375c3629e9dc5ea,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",13.686129122161864,37.97242813337967,-0.06459433500222578
Tanimoto_GPR,5,4,42,80,20,ea47397711e365082f9c72542e8d254042373124e77f7f17c188a1bf309479c7,cb3425dfe88b0f4edf4fd12a9668c90515d1d642d787ca70e6891121c15a2d79,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",8.864552392535376,15.307584253340124,0.17837289004177947
RBF_GPR,5,4,42,80,20,ea47397711e365082f9c72542e8d254042373124e77f7f17c188a1bf309479c7,cb3425dfe88b0f4edf4fd12a9668c90515d1d642d787ca70e6891121c15a2d79,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,12.171337610802563,20.441983371856278,-0.46523574521610556
XGBoost,5,4,42,80,20,ea47397711e365082f9c72542e8d254042373124e77f7f17c188a1bf309479c7,cb3425dfe88b0f4edf4fd12a9668c90515d1d642d787ca70e6891121c15a2d79,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",10.058365549850464,17.83325911329732,-0.1151232818871839
Tanimoto_GPR,6,0,42,80,20,a0c749386b2edb74560c16fd246fc62165b0c812513c2bcc1aa9ce4211baf01d,a524d43170ac4dd4f7862bad02b4c46be41372fd4f04e8c0746b7d47da7fa16b,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",10.645801659996387,20.686506691367505,0.18845073467745377
RBF_GPR,6,0,42,80,20,a0c749386b2edb74560c16fd246fc62165b0c812513c2bcc1aa9ce4211baf01d,a524d43170ac4dd4f7862bad02b4c46be41372fd4f04e8c0746b7d47da7fa16b,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,11.407189559849613,20.521039814164535,0.20138162419390093
XGBoost,6,0,42,80,20,a0c749386b2edb74560c16fd246fc62165b0c812513c2bcc1aa9ce4211baf01d,a524d43170ac4dd4f7862bad02b4c46be41372fd4f04e8c0746b7d47da7fa16b,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",13.66253348274231,21.85621903172506,0.09407834410197213
Tanimoto_GPR,6,1,42,80,20,bd4de84197bbf5c848c948e2f053e641faaf66d1aa0d2b506b55e440b32ebec2,34fb4e04666a736eedbcf7769985d8e967777e9170f8bffe4472bfe3668a8653,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",15.91090338730742,37.90924917343538,-0.10225287299628927
RBF_GPR,6,1,42,80,20,bd4de84197bbf5c848c948e2f053e641faaf66d1aa0d2b506b55e440b32ebec2,34fb4e04666a736eedbcf7769985d8e967777e9170f8bffe4472bfe3668a8653,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,16.068624204519644,36.8484790004868,-0.04142981262574863
XGBoost,6,1,42,80,20,bd4de84197bbf5c848c948e2f053e641faaf66d1aa0d2b506b55e440b32ebec2,34fb4e04666a736eedbcf7769985d8e967777e9170f8bffe4472bfe3668a8653,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",16.454172038459777,39.876945867279915,-0.2196484021651246
Tanimoto_GPR,6,2,42,80,20,bc1ff5d884074972cd18a8ffd475fd9b17f325208318478f91a4cfd41fd53261,192f5471116b600b073ec58b89c9ca85fb73ff98adb7b06777328ae043bf873c,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",5.438316883576983,6.846594706637021,0.4804292499116316
RBF_GPR,6,2,42,80,20,bc1ff5d884074972cd18a8ffd475fd9b17f325208318478f91a4cfd41fd53261,192f5471116b600b073ec58b89c9ca85fb73ff98adb7b06777328ae043bf873c,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,5.86932355820001,7.561985787448817,0.3661782072240731
XGBoost,6,2,42,80,20,bc1ff5d884074972cd18a8ffd475fd9b17f325208318478f91a4cfd41fd53261,192f5471116b600b073ec58b89c9ca85fb73ff98adb7b06777328ae043bf873c,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",3.4725839320373537,4.93059998108064,0.7305395731786865
Tanimoto_GPR,6,3,42,80,20,d7f442d9e87ec2dde4edcf4597fb86bbf1ce359d36cdcc363735b463f3603b86,ec300d56cee10bd9daa17f0ed0d0e084fc3ce537aea0461433f1ea6eb3e8d0a5,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",8.579662908505956,14.45847256760464,0.5040044164110308
RBF_GPR,6,3,42,80,20,d7f442d9e87ec2dde4edcf4597fb86bbf1ce359d36cdcc363735b463f3603b86,ec300d56cee10bd9daa17f0ed0d0e084fc3ce537aea0461433f1ea6eb3e8d0a5,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,9.085074841251144,16.729742846366715,0.3359335952717314
XGBoost,6,3,42,80,20,d7f442d9e87ec2dde4edcf4597fb86bbf1ce359d36cdcc363735b463f3603b86,ec300d56cee10bd9daa17f0ed0d0e084fc3ce537aea0461433f1ea6eb3e8d0a5,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",9.562436140441894,16.6433105494849,0.3427775160919496
Tanimoto_GPR,6,4,42,80,20,c2459cc9b2b1763c009c0985b6ec6ce78f33feebce97693f0cf716860d8864f9,15f895e750701b040ea91c7416342a356be2c8e5d63506d553ec0341a1729172,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",13.931419338124517,19.107349129587185,-0.014776401278395523
RBF_GPR,6,4,42,80,20,c2459cc9b2b1763c009c0985b6ec6ce78f33feebce97693f0cf716860d8864f9,15f895e750701b040ea91c7416342a356be2c8e5d63506d553ec0341a1729172,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,12.844945053456692,16.497624770275646,0.24349409196311111
XGBoost,6,4,42,80,20,c2459cc9b2b1763c009c0985b6ec6ce78f33feebce97693f0cf716860d8864f9,15f895e750701b040ea91c7416342a356be2c8e5d63506d553ec0341a1729172,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",12.018670633506776,15.798502900185909,0.306252630582624
Tanimoto_GPR,7,0,42,80,20,02bab1123e81cbd1608e8ebcb72e59a690ec4230044607f3fabd63ff17b8277b,91013776d4a7c8c568ac30ee291fd3f0c03d694a7c38adb62265adfc62916357,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",9.605443067311485,15.084232783824753,-2.1441508843070736
RBF_GPR,7,0,42,80,20,02bab1123e81cbd1608e8ebcb72e59a690ec4230044607f3fabd63ff17b8277b,91013776d4a7c8c568ac30ee291fd3f0c03d694a7c38adb62265adfc62916357,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,10.14892977968977,13.84992329528611,-1.650645591593345
XGBoost,7,0,42,80,20,02bab1123e81cbd1608e8ebcb72e59a690ec4230044607f3fabd63ff17b8277b,91013776d4a7c8c568ac30ee291fd3f0c03d694a7c38adb62265adfc62916357,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",9.116510588741303,14.116186069792414,-1.7535418142765544
Tanimoto_GPR,7,1,42,80,20,0249b501d4070adb3d2e36d4e97bff251099008039f38fd88d8f7401ed7e7250,e35c4fb96419dfc72a6ab53cba4fe4db51511920acdeba76689814c39a78206d,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",5.0913795604534275,7.385890553984052,0.09984918468439108
RBF_GPR,7,1,42,80,20,0249b501d4070adb3d2e36d4e97bff251099008039f38fd88d8f7401ed7e7250,e35c4fb96419dfc72a6ab53cba4fe4db51511920acdeba76689814c39a78206d,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,5.515676241793909,7.035455395880564,0.18324091970601886
XGBoost,7,1,42,80,20,0249b501d4070adb3d2e36d4e97bff251099008039f38fd88d8f7401ed7e7250,e35c4fb96419dfc72a6ab53cba4fe4db51511920acdeba76689814c39a78206d,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",6.165488364238739,9.378516802412417,-0.4513690748505086
Tanimoto_GPR,7,2,42,80,20,13de3a79cf4d3455572c03b40bb230003d239190fb3273b76e80fe5491f370c1,74bc02f801a0017638c4436b8033ad5e8ccdc8ad5f9560d452b7b3af35f3e5b4,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",14.52233178299034,23.922597899580996,0.2332210434989327
RBF_GPR,7,2,42,80,20,13de3a79cf4d3455572c03b40bb230003d239190fb3273b76e80fe5491f370c1,74bc02f801a0017638c4436b8033ad5e8ccdc8ad5f9560d452b7b3af35f3e5b4,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,14.200496288424421,24.103632257835073,0.2215719264469067
XGBoost,7,2,42,80,20,13de3a79cf4d3455572c03b40bb230003d239190fb3273b76e80fe5491f370c1,74bc02f801a0017638c4436b8033ad5e8ccdc8ad5f9560d452b7b3af35f3e5b4,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",14.81213073501587,23.67793752552327,0.24882479329003693
Tanimoto_GPR,7,3,42,80,20,89f677fedc6a32b65f5315e73cf4d64b746c2afbe67a7974d7ee5508a18d87c5,cb07b9c76a481fe8258771ef65945e90d3c646560ba483accf19e4a76ccffdca,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",11.854172887821747,17.465455922061658,0.2991566435850913
RBF_GPR,7,3,42,80,20,89f677fedc6a32b65f5315e73cf4d64b746c2afbe67a7974d7ee5508a18d87c5,cb07b9c76a481fe8258771ef65945e90d3c646560ba483accf19e4a76ccffdca,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,11.35277237162898,20.556298998869515,0.029152629188793355
XGBoost,7,3,42,80,20,89f677fedc6a32b65f5315e73cf4d64b746c2afbe67a7974d7ee5508a18d87c5,cb07b9c76a481fe8258771ef65945e90d3c646560ba483accf19e4a76ccffdca,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",11.105161995983122,19.57520277415927,0.1196129499151175
Tanimoto_GPR,7,4,42,80,20,aa5e0b438fb3a386d58d89bfd9828adbe8a377a915d4fed8d2af35f073a5cdd9,a28edc7d33f9c35f33431c77f455eb679906cc49d0bd492962773323f81d1b64,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",14.250610542324367,36.92475985530813,-0.019579948537460146
RBF_GPR,7,4,42,80,20,aa5e0b438fb3a386d58d89bfd9828adbe8a377a915d4fed8d2af35f073a5cdd9,a28edc7d33f9c35f33431c77f455eb679906cc49d0bd492962773323f81d1b64,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,15.974855207931665,36.03285402308645,0.029080437765709344
XGBoost,7,4,42,80,20,aa5e0b438fb3a386d58d89bfd9828adbe8a377a915d4fed8d2af35f073a5cdd9,a28edc7d33f9c35f33431c77f455eb679906cc49d0bd492962773323f81d1b64,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",15.038242272567748,38.29210045126768,-0.09648906747091579
Tanimoto_GPR,8,0,42,80,20,e3f9acdfc59547ee5b403cef9817febee48b53417d9449945ad369bc871ceea8,dfe037ec8c6ced4005e21dc6cf3bbb8631a76ce0ab2a2580834aa7dbdd4f110d,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",13.525333224186832,24.24789015452225,0.07325339926388963
RBF_GPR,8,0,42,80,20,e3f9acdfc59547ee5b403cef9817febee48b53417d9449945ad369bc871ceea8,dfe037ec8c6ced4005e21dc6cf3bbb8631a76ce0ab2a2580834aa7dbdd4f110d,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,15.411498217496112,29.243149606624478,-0.34791151050580704
XGBoost,8,0,42,80,20,e3f9acdfc59547ee5b403cef9817febee48b53417d9449945ad369bc871ceea8,dfe037ec8c6ced4005e21dc6cf3bbb8631a76ce0ab2a2580834aa7dbdd4f110d,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",13.370758713912963,26.36191563392454,-0.09538558506851147
Tanimoto_GPR,8,1,42,80,20,78217f64b05a5730aba51018f5c0d351161e497a1c213f9fcd5b46159f353990,17f77401178f57bac90e64a0c451a2b5232805e5e2de17ce3adde93db6efe3a9,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",6.658953277569981,9.927182206527663,0.6613918288487259
RBF_GPR,8,1,42,80,20,78217f64b05a5730aba51018f5c0d351161e497a1c213f9fcd5b46159f353990,17f77401178f57bac90e64a0c451a2b5232805e5e2de17ce3adde93db6efe3a9,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,7.919366042960592,11.353922618603258,0.557067744522857
XGBoost,8,1,42,80,20,78217f64b05a5730aba51018f5c0d351161e497a1c213f9fcd5b46159f353990,17f77401178f57bac90e64a0c451a2b5232805e5e2de17ce3adde93db6efe3a9,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",7.380473923454284,10.27669451687169,0.6371289329612886
Tanimoto_GPR,8,2,42,80,20,336f69ff3e7cc00bbc296c3b849b3eedbd907fa37b8f36e8ab2ef956c49305c3,146e832500f9a92e8f061e2c08d3a2c9772105ca5990cc5e59cd446f567526a7,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",7.0248709369283375,9.15966086891615,0.5752025978336051
RBF_GPR,8,2,42,80,20,336f69ff3e7cc00bbc296c3b849b3eedbd907fa37b8f36e8ab2ef956c49305c3,146e832500f9a92e8f061e2c08d3a2c9772105ca5990cc5e59cd446f567526a7,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,6.13521551473959,8.787199772525236,0.6090474382813171
XGBoost,8,2,42,80,20,336f69ff3e7cc00bbc296c3b849b3eedbd907fa37b8f36e8ab2ef956c49305c3,146e832500f9a92e8f061e2c08d3a2c9772105ca5990cc5e59cd446f567526a7,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",5.985635307693481,9.102181883289179,0.5805172733890167
Tanimoto_GPR,8,3,42,80,20,6bf52265028040e7455630f2bfd8c8d0595ba4943efb81d4bc27feedf8010016,1fe332bd1bb3d715e294fcb93cad7c7eb815ed132aade7f8cd6eb03266a552ac,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",5.5178033690847546,7.472757486670712,0.7375902050858612
RBF_GPR,8,3,42,80,20,6bf52265028040e7455630f2bfd8c8d0595ba4943efb81d4bc27feedf8010016,1fe332bd1bb3d715e294fcb93cad7c7eb815ed132aade7f8cd6eb03266a552ac,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,6.807122906022312,8.681116711468539,0.6458645074686935
XGBoost,8,3,42,80,20,6bf52265028040e7455630f2bfd8c8d0595ba4943efb81d4bc27feedf8010016,1fe332bd1bb3d715e294fcb93cad7c7eb815ed132aade7f8cd6eb03266a552ac,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",7.583313736343383,11.858814957235055,0.33915311064182907
Tanimoto_GPR,8,4,42,80,20,7943de51a41d1d9dbe2b3d4f368fad6b067bdb2d515b7dc4b1ed969f4f8a9010,28bbb95c74e3bd525dcab6052f9bd7fb43a86a1fd8480c3b02d29bb5247982c6,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",17.612844994183753,36.7977298102338,0.06740085716493383
RBF_GPR,8,4,42,80,20,7943de51a41d1d9dbe2b3d4f368fad6b067bdb2d515b7dc4b1ed969f4f8a9010,28bbb95c74e3bd525dcab6052f9bd7fb43a86a1fd8480c3b02d29bb5247982c6,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,18.48002777430201,36.201016966269485,0.09740172030128669
XGBoost,8,4,42,80,20,7943de51a41d1d9dbe2b3d4f368fad6b067bdb2d515b7dc4b1ed969f4f8a9010,28bbb95c74e3bd525dcab6052f9bd7fb43a86a1fd8480c3b02d29bb5247982c6,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",17.162270487041475,35.681516728782434,0.12312119454304393
Tanimoto_GPR,9,0,42,80,20,491acfa2c3f13f17d6d8d3030763bf1b64476c4b89e4c22987973d7122a6a1ff,2bfbf461d0f9f08d4a572769cffeb194c8a5f54d50226ae843ae353ddf334cce,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",9.17058541914851,12.48542968782143,0.43718405743599886
RBF_GPR,9,0,42,80,20,491acfa2c3f13f17d6d8d3030763bf1b64476c4b89e4c22987973d7122a6a1ff,2bfbf461d0f9f08d4a572769cffeb194c8a5f54d50226ae843ae353ddf334cce,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,9.84991215107706,13.626028215936715,0.3296556206778086
XGBoost,9,0,42,80,20,491acfa2c3f13f17d6d8d3030763bf1b64476c4b89e4c22987973d7122a6a1ff,2bfbf461d0f9f08d4a572769cffeb194c8a5f54d50226ae843ae353ddf334cce,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",9.312821877765654,14.14036175851944,0.2780943428935465
